CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State
17091189,BURGLARY AUTO,06/21/2017 12:00:00 AM,00:00,BURGLARY - VEHICLE,3,08/29/2017 08:28:02 AM,"2300 ELLSWORTH ST
Berkeley, CA
(37.867972, -122.263699)",2300 ELLSWORTH ST,Berkeley,CA
17050994,ASSAULT/BATTERY MISD.,08/28/2017 12:00:00 AM,09:35,ASSAULT,1,08/29/2017 08:28:06 AM,"1500 UNIVERSITY AVE
Berkeley, CA
(37.870396, -122.281585)",1500 UNIVERSITY AVE,Berkeley,CA
17090703,BURGLARY AUTO,03/28/2017 12:00:00 AM,01:00,BURGLARY - VEHICLE,2,08/29/2017 08:27:59 AM,"1000 KEITH AVE
Berkeley, CA
(37.890366, -122.266998)",1000 KEITH AVE,Berkeley,CA
17090863,THEFT MISD. (UNDER $950),05/02/2017 12:00:00 AM,20:00,LARCENY,2,08/29/2017 08:28:00 AM,"2300 TELEGRAPH AVE
Berkeley, CA
(37.868714, -122.259189)",2300 TELEGRAPH AVE,Berkeley,CA
17023476,THEFT MISD. (UNDER $950),04/27/2017 12:00:00 AM,23:30,LARCENY,4,08/29/2017 08:28:00 AM,"1800 WEST ST
Berkeley, CA
(37.872468, -122.286902)",1800 WEST ST,Berkeley,CA
17030197,THEFT FELONY (OVER $950),05/26/2017 12:00:00 AM,15:30,LARCENY,5,08/29/2017 08:28:00 AM,"2300 DERBY ST
Berkeley, CA
(37.860993, -122.262104)",2300 DERBY ST,Berkeley,CA
17014128,THEFT FROM PERSON,03/13/2017 12:00:00 AM,20:00,LARCENY,1,08/29/2017 08:27:58 AM,"2300 COLLEGE AVE
Berkeley, CA
(37.868957, -122.254552)",2300 COLLEGE AVE,Berkeley,CA
17049255,BURGLARY COMMERCIAL,08/21/2017 12:00:00 AM,06:05,BURGLARY - COMMERCIAL,1,08/29/2017 08:28:05 AM,"900 ASHBY AVE
Berkeley, CA
(37.851017, -122.291088)",900 ASHBY AVE,Berkeley,CA
17018718,THEFT MISD. (UNDER $950),04/03/2017 12:00:00 AM,13:30,LARCENY,1,08/29/2017 08:27:59 AM,"1800 DWIGHT WAY
Berkeley, CA
(37.863092, -122.274125)",1800 DWIGHT WAY,Berkeley,CA
17042022,DOMESTIC VIOLENCE,07/14/2017 12:00:00 AM,12:00,FAMILY OFFENSE,5,08/29/2017 08:28:05 AM,"2100 HASTE ST
Berkeley, CA
(37.864908, -122.267289)",2100 HASTE ST,Berkeley,CA
17039236,THEFT FELONY (OVER $950),06/30/2017 12:00:00 AM,17:30,LARCENY,5,08/29/2017 08:28:04 AM,"2100 BONAR ST
Berkeley, CA
(37.868747, -122.287342)",2100 BONAR ST,Berkeley,CA
17091141,THEFT MISD. (UNDER $950),06/13/2017 12:00:00 AM,14:45,LARCENY,2,08/29/2017 08:28:02 AM,"700 HILLDALE AVE
Berkeley, CA
(37.898747, -122.266109)",700 HILLDALE AVE,Berkeley,CA
17035807,VEHICLE STOLEN,06/19/2017 12:00:00 AM,00:01,MOTOR VEHICLE THEFT,1,08/29/2017 08:28:02 AM,"2300 WARRING ST
Berkeley, CA
(37.869137, -122.250908)",2300 WARRING ST,Berkeley,CA
17013780,ASSAULT/BATTERY FEL.,03/12/2017 12:00:00 AM,00:37,ASSAULT,0,08/29/2017 08:27:58 AM,"3200 ADELINE ST
Berkeley, CA
(37.850345, -122.270911)",3200 ADELINE ST,Berkeley,CA
17037724,MISSING ADULT,06/30/2017 12:00:00 AM,08:00,MISSING PERSON,5,08/29/2017 08:28:03 AM,"1600 ALCATRAZ AVE
Berkeley, CA
(37.848152, -122.275807)",1600 ALCATRAZ AVE,Berkeley,CA
17020338,THEFT MISD. (UNDER $950),04/12/2017 12:00:00 AM,15:50,LARCENY,3,08/29/2017 08:27:59 AM,"2800 ADELINE ST
Berkeley, CA
(37.858079, -122.268016)",2800 ADELINE ST,Berkeley,CA
17050438,DISTURBANCE,08/25/2017 12:00:00 AM,20:38,DISORDERLY CONDUCT,5,08/29/2017 08:28:06 AM,"HILLEGASS AVENUE &amp; DWIGHT WAY
Berkeley, CA
(37.865374, -122.256511)",HILLEGASS AVENUE & DWIGHT WAY,Berkeley,CA
17023134,ASSAULT/BATTERY FEL.,04/26/2017 12:00:00 AM,07:30,ASSAULT,3,08/29/2017 08:28:00 AM,"1600 MILVIA ST
Berkeley, CA
(37.877951, -122.271395)",1600 MILVIA ST,Berkeley,CA
17046904,DISTURBANCE,08/10/2017 12:00:00 AM,17:25,DISORDERLY CONDUCT,4,08/29/2017 08:28:05 AM,"2800 ADELINE ST
Berkeley, CA
(37.858079, -122.268016)",2800 ADELINE ST,Berkeley,CA
17045308,THEFT MISD. (UNDER $950),08/04/2017 12:00:00 AM,01:10,LARCENY,5,08/29/2017 08:28:05 AM,"2000 LOS ANGELES AVE
Berkeley, CA
(37.89005, -122.271607)",2000 LOS ANGELES AVE,Berkeley,CA
17022051,SEXUAL ASSAULT FEL.,04/20/2017 12:00:00 AM,20:00,SEX CRIME,4,08/29/2017 08:28:00 AM,"TELEGRAPH AVENUE &amp; DWIGHT WAY
Berkeley, CA
(37.865121, -122.258455)",TELEGRAPH AVENUE & DWIGHT WAY,Berkeley,CA
17047417,ASSAULT/BATTERY FEL.,08/13/2017 12:00:00 AM,01:10,ASSAULT,0,08/29/2017 08:28:05 AM,"2300 TELEGRAPH AVE
Berkeley, CA
(37.868714, -122.259189)",2300 TELEGRAPH AVE,Berkeley,CA
17048203,VEHICLE STOLEN,08/03/2017 12:00:00 AM,12:00,MOTOR VEHICLE THEFT,4,08/29/2017 08:28:05 AM,"1700 SAN PABLO AVE
Berkeley, CA
(37.87325, -122.293558)",1700 SAN PABLO AVE,Berkeley,CA
17034359,VANDALISM,06/02/2017 12:00:00 AM,12:00,VANDALISM,5,08/29/2017 08:28:02 AM,"3000 MABEL ST
Berkeley, CA
(37.852618, -122.283677)",3000 MABEL ST,Berkeley,CA
17032171,ASSAULT/BATTERY MISD.,06/05/2017 12:00:00 AM,16:00,ASSAULT,1,08/29/2017 08:28:01 AM,"1000 GILMAN ST
Berkeley, CA
(37.88015, -122.297446)",1000 GILMAN ST,Berkeley,CA
17091042,BURGLARY AUTO,06/01/2017 12:00:00 AM,06:30,BURGLARY - VEHICLE,4,08/29/2017 08:28:01 AM,"1600 MILVIA ST
Berkeley, CA
(37.877951, -122.271395)",1600 MILVIA ST,Berkeley,CA
17047579,NARCOTICS,08/13/2017 12:00:00 AM,23:20,DRUG VIOLATION,0,08/29/2017 08:28:05 AM,"SACRAMENTO STREET &amp; HARMON ST
Berkeley, CA
(37.848834, -122.277899)",SACRAMENTO STREET & HARMON ST,Berkeley,CA
17012375,DISTURBANCE,03/04/2017 12:00:00 AM,01:30,DISORDERLY CONDUCT,6,08/29/2017 08:27:58 AM,"1600 RUSSELL ST
Berkeley, CA
(37.85525, -122.277126)",1600 RUSSELL ST,Berkeley,CA
17045150,THEFT FELONY (OVER $950),07/06/2017 12:00:00 AM,13:34,LARCENY,4,08/29/2017 08:28:05 AM,"1800 FOURTH ST
Berkeley, CA
(37.869944, -122.300636)",1800 FOURTH ST,Berkeley,CA
17024060,NARCOTICS,04/30/2017 12:00:00 AM,02:33,DRUG VIOLATION,0,08/29/2017 08:28:00 AM,"2500 DURANT AVE
Berkeley, CA
(37.867852, -122.258699)",2500 DURANT AVE,Berkeley,CA
17090990,BURGLARY AUTO,05/23/2017 12:00:00 AM,17:10,BURGLARY - VEHICLE,2,08/29/2017 08:28:00 AM,"2000 OREGON ST
Berkeley, CA
(37.857409, -122.268473)",2000 OREGON ST,Berkeley,CA
17033982,THEFT MISD. (UNDER $950),06/13/2017 12:00:00 AM,17:53,LARCENY,2,08/29/2017 08:28:01 AM,"2000 UNIVERSITY AVE
Berkeley, CA
(37.871828, -122.270516)",2000 UNIVERSITY AVE,Berkeley,CA
17025933,DISTURBANCE,05/08/2017 12:00:00 AM,08:00,DISORDERLY CONDUCT,1,08/29/2017 08:28:00 AM,"1100 UNIVERSITY AVE
Berkeley, CA
(37.869067, -122.292043)",1100 UNIVERSITY AVE,Berkeley,CA
17033828,DOMESTIC VIOLENCE,06/05/2017 12:00:00 AM,23:11,FAMILY OFFENSE,1,08/29/2017 08:28:01 AM,"2300 BLAKE ST
Berkeley, CA
(37.863646, -122.262822)",2300 BLAKE ST,Berkeley,CA
17017971,VANDALISM,03/30/2017 12:00:00 AM,17:30,VANDALISM,4,08/29/2017 08:27:59 AM,"500 NORTHAMPTON AVE
Berkeley, CA
",500 NORTHAMPTON AVE,Berkeley,CA
17015974,BRANDISHING,03/22/2017 12:00:00 AM,12:46,WEAPONS OFFENSE,3,08/29/2017 08:27:59 AM,"UNIVERSITY AVENUE &amp; MILVIA ST
Berkeley, CA
(37.871818, -122.270595)",UNIVERSITY AVENUE & MILVIA ST,Berkeley,CA
17030795,BURGLARY AUTO,05/30/2017 12:00:00 AM,12:35,BURGLARY - VEHICLE,2,08/29/2017 08:28:00 AM,"1800 FOURTH ST
Berkeley, CA
(37.869944, -122.300636)",1800 FOURTH ST,Berkeley,CA
17014387,MISSING ADULT,03/14/2017 12:00:00 AM,20:00,MISSING PERSON,2,08/29/2017 08:27:58 AM,"1200 HEARST AVE
Berkeley, CA
(37.870911, -122.289684)",1200 HEARST AVE,Berkeley,CA
17091589,VANDALISM,08/10/2017 12:00:00 AM,15:30,VANDALISM,4,08/29/2017 08:28:05 AM,"2200 ROOSEVELT AVE
Berkeley, CA
(37.868194, -122.276063)",2200 ROOSEVELT AVE,Berkeley,CA
17091120,THEFT MISD. (UNDER $950),06/10/2017 12:00:00 AM,18:00,LARCENY,6,08/29/2017 08:28:01 AM,"2500 BENVENUE AVE
Berkeley, CA
(37.865535, -122.255235)",2500 BENVENUE AVE,Berkeley,CA
17018998,ROBBERY,04/05/2017 12:00:00 AM,12:45,ROBBERY,3,08/29/2017 08:27:59 AM,"1200 SAN PABLO AVE
Berkeley, CA
(37.882067, -122.296392)",1200 SAN PABLO AVE,Berkeley,CA
17020445,GUN/WEAPON,04/13/2017 12:00:00 AM,07:30,WEAPONS OFFENSE,4,08/29/2017 08:27:59 AM,"2920 PEAR ST
Berkeley, CA
",2920 PEAR ST,Berkeley,CA
17018323,THEFT MISD. (UNDER $950),04/02/2017 12:00:00 AM,10:30,LARCENY,0,08/29/2017 08:27:59 AM,"2500 TELEGRAPH AVE
Berkeley, CA
(37.865009, -122.258767)",2500 TELEGRAPH AVE,Berkeley,CA
17025254,DISTURBANCE,05/05/2017 12:00:00 AM,03:51,DISORDERLY CONDUCT,5,08/29/2017 08:28:00 AM,"1900 SIXTH ST
Berkeley, CA
(37.869314, -122.2981)",1900 SIXTH ST,Berkeley,CA
17013546,ALCOHOL OFFENSE,03/10/2017 12:00:00 AM,23:22,LIQUOR LAW VIOLATION,5,08/29/2017 08:27:58 AM,"700 NEILSON ST
Berkeley, CA
(37.894721, -122.286417)",700 NEILSON ST,Berkeley,CA
17033410,DISTURBANCE,06/10/2017 12:00:00 AM,22:00,DISORDERLY CONDUCT,6,08/29/2017 08:28:01 AM,"2000 CENTER ST
Berkeley, CA
(37.869973, -122.270557)",2000 CENTER ST,Berkeley,CA
17026560,VEHICLE STOLEN,05/09/2017 12:00:00 AM,20:30,MOTOR VEHICLE THEFT,2,08/29/2017 08:28:00 AM,"2000 NINTH ST
Berkeley, CA
(37.868591, -122.294393)",2000 NINTH ST,Berkeley,CA
17049471,BURGLARY AUTO,08/21/2017 12:00:00 AM,19:30,BURGLARY - VEHICLE,1,08/29/2017 08:28:05 AM,"2400 DURANT AVE
Berkeley, CA
(37.867513, -122.26127)",2400 DURANT AVE,Berkeley,CA
17091398,VANDALISM,07/19/2017 12:00:00 AM,21:00,VANDALISM,3,08/29/2017 08:28:05 AM,"2300 HASTE ST
Berkeley, CA
(37.865443, -122.263189)",2300 HASTE ST,Berkeley,CA
17049350,THEFT MISD. (UNDER $950),08/21/2017 12:00:00 AM,04:10,LARCENY,1,08/29/2017 08:28:05 AM,"2000 SAN PABLO AVE
Berkeley, CA
(37.868845, -122.29214)",2000 SAN PABLO AVE,Berkeley,CA
17037922,MISSING ADULT,07/01/2017 12:00:00 AM,00:01,MISSING PERSON,6,08/29/2017 08:28:03 AM,"900 BATAAN AVE
Berkeley, CA
(37.87493, -122.298604)",900 BATAAN AVE,Berkeley,CA
17020921,BURGLARY AUTO,04/15/2017 12:00:00 AM,11:07,BURGLARY - VEHICLE,6,08/29/2017 08:28:00 AM,"2300 BANCROFT WAY
Berkeley, CA
(37.868199, -122.263253)",2300 BANCROFT WAY,Berkeley,CA
17022252,2ND RESPONSE,04/21/2017 12:00:00 AM,22:28,NOISE VIOLATION,5,08/29/2017 08:28:00 AM,"2700 PARKER ST
Berkeley, CA
(37.863938, -122.253735)",2700 PARKER ST,Berkeley,CA
17020988,BURGLARY AUTO,04/15/2017 12:00:00 AM,17:05,BURGLARY - VEHICLE,6,08/29/2017 08:27:59 AM,"COLLEGE AVENUE &amp; RUSSELL ST
Berkeley, CA
(37.858483, -122.253191)",COLLEGE AVENUE & RUSSELL ST,Berkeley,CA
17040092,NARCOTICS,07/11/2017 12:00:00 AM,07:36,DRUG VIOLATION,2,08/29/2017 08:28:04 AM,"1300 ALCATRAZ AVE
Berkeley, CA
(37.847446, -122.281146)",1300 ALCATRAZ AVE,Berkeley,CA
17032806,BURGLARY AUTO,06/08/2017 12:00:00 AM,03:00,BURGLARY - VEHICLE,4,08/29/2017 08:28:01 AM,"2400 PIEDMONT AVE
Berkeley, CA
(37.867546, -122.251967)",2400 PIEDMONT AVE,Berkeley,CA
17018918,ASSAULT/BATTERY MISD.,04/05/2017 12:00:00 AM,12:45,ASSAULT,3,08/29/2017 08:27:59 AM,"3200 ADELINE ST
Berkeley, CA
(37.850345, -122.270911)",3200 ADELINE ST,Berkeley,CA
17050824,ASSAULT/BATTERY FEL.,08/27/2017 12:00:00 AM,12:55,ASSAULT,0,08/29/2017 08:28:06 AM,"M L KING JR WAY &amp; ALLSTON WAY
Berkeley, CA
",M L KING JR WAY & ALLSTON WAY,Berkeley,CA
17039852,NARCOTICS,07/09/2017 12:00:00 AM,22:13,DRUG VIOLATION,0,08/29/2017 08:28:05 AM,"BOLIVAR DRIVE &amp; BAY ST
Berkeley, CA
(37.850424, -122.296031)",BOLIVAR DRIVE & BAY ST,Berkeley,CA
17026646,ASSAULT/BATTERY MISD.,05/11/2017 12:00:00 AM,16:00,ASSAULT,4,08/29/2017 08:28:00 AM,"PARKER STREET &amp; MILVIA ST
Berkeley, CA
(37.861843, -122.269644)",PARKER STREET & MILVIA ST,Berkeley,CA
17025736,VANDALISM,05/06/2017 12:00:00 AM,21:00,VANDALISM,6,08/29/2017 08:28:00 AM,"2600 TENTH ST
Berkeley, CA
(37.858814, -122.290072)",2600 TENTH ST,Berkeley,CA
17020976,VANDALISM,04/15/2017 12:00:00 AM,16:41,VANDALISM,6,08/29/2017 08:27:59 AM,"1900 ALLSTON WAY
Berkeley, CA
(37.868785, -122.272701)",1900 ALLSTON WAY,Berkeley,CA
17091618,VANDALISM,08/14/2017 12:00:00 AM,09:00,VANDALISM,1,08/29/2017 08:28:05 AM,"1300 DELAWARE ST
Berkeley, CA
(37.872499, -122.286632)",1300 DELAWARE ST,Berkeley,CA
17020944,DISTURBANCE,04/15/2017 12:00:00 AM,13:04,DISORDERLY CONDUCT,6,08/29/2017 08:28:00 AM,"CENTER STREET &amp; M L KING JR WAY
Berkeley, CA
",CENTER STREET & M L KING JR WAY,Berkeley,CA
17014329,BURGLARY AUTO,03/14/2017 12:00:00 AM,18:30,BURGLARY - VEHICLE,2,08/29/2017 08:27:58 AM,"SAN PABLO AVENUE &amp; UNIVERSITY AVE
Berkeley, CA
(37.869041, -122.292204)",SAN PABLO AVENUE & UNIVERSITY AVE,Berkeley,CA
17047851,ROBBERY,08/15/2017 12:00:00 AM,09:10,ROBBERY,2,08/29/2017 08:28:05 AM,"3100 KING ST
Berkeley, CA
(37.851928, -122.274017)",3100 KING ST,Berkeley,CA
17023034,ASSAULT/BATTERY FEL.,04/15/2017 12:00:00 AM,10:00,ASSAULT,6,08/29/2017 08:28:00 AM,"2100 M L KING JR WAY
Berkeley, CA
",2100 M L KING JR WAY,Berkeley,CA
17022039,ROBBERY,04/20/2017 12:00:00 AM,21:00,ROBBERY,4,08/29/2017 08:28:00 AM,"2200 HASTE ST
Berkeley, CA
(37.865141, -122.265441)",2200 HASTE ST,Berkeley,CA
17091456,THEFT MISD. (UNDER $950),07/26/2017 12:00:00 AM,14:00,LARCENY,3,08/29/2017 08:28:05 AM,"2500 TELEGRAPH AVE
Berkeley, CA
(37.865009, -122.258767)",2500 TELEGRAPH AVE,Berkeley,CA
17045200,NARCOTICS,08/03/2017 12:00:00 AM,14:23,DRUG VIOLATION,4,08/29/2017 08:28:05 AM,"37.8604074730001000, -122.2991894540000000
Berkeley, CA
","37.8604074730001000, -122.2991894540000000",Berkeley,CA
17042655,ALCOHOL OFFENSE,07/22/2017 12:00:00 AM,14:30,LIQUOR LAW VIOLATION,6,08/29/2017 08:28:05 AM,"SHATTUCK AVENUE &amp; UNIVERSITY AVE
Berkeley, CA
(37.872106, -122.268405)",SHATTUCK AVENUE & UNIVERSITY AVE,Berkeley,CA
17012965,ASSAULT/BATTERY MISD.,03/08/2017 12:00:00 AM,12:07,ASSAULT,3,08/29/2017 08:27:58 AM,"2300 SHATTUCK AVE
Berkeley, CA
(37.867176, -122.267802)",2300 SHATTUCK AVE,Berkeley,CA
17091520,BURGLARY AUTO,08/03/2017 12:00:00 AM,02:05,BURGLARY - VEHICLE,4,08/29/2017 08:28:05 AM,"2500 MCGEE AVE
Berkeley, CA
(37.862777, -122.276571)",2500 MCGEE AVE,Berkeley,CA
17090788,IDENTITY THEFT,04/19/2017 12:00:00 AM,16:25,FRAUD,3,08/29/2017 08:28:00 AM,"2300 WEBSTER ST
Berkeley, CA
(37.854857, -122.262314)",2300 WEBSTER ST,Berkeley,CA
17014419,VEHICLE STOLEN,03/14/2017 12:00:00 AM,20:00,MOTOR VEHICLE THEFT,2,08/29/2017 08:27:58 AM,"2500 HASTE ST
Berkeley, CA
(37.866025, -122.258623)",2500 HASTE ST,Berkeley,CA
17016029,MISSING ADULT,03/22/2017 12:00:00 AM,20:00,MISSING PERSON,3,08/29/2017 08:27:59 AM,"1000 JONES ST
Berkeley, CA
(37.875963, -122.296521)",1000 JONES ST,Berkeley,CA
17047494,THEFT MISD. (UNDER $950),08/12/2017 12:00:00 AM,10:00,LARCENY,6,08/29/2017 08:28:05 AM,"1500 PRINCE ST
Berkeley, CA
(37.851503, -122.278518)",1500 PRINCE ST,Berkeley,CA
17090592,BURGLARY AUTO,03/20/2017 12:00:00 AM,12:00,BURGLARY - VEHICLE,1,08/29/2017 08:27:59 AM,"100 SEAWALL DR
Berkeley, CA
(37.863611, -122.317566)",100 SEAWALL DR,Berkeley,CA
17090500,DISTURBANCE,03/08/2017 12:00:00 AM,15:55,DISORDERLY CONDUCT,3,08/29/2017 08:27:58 AM,"1500 FOURTH ST
Berkeley, CA
(37.874174, -122.301999)",1500 FOURTH ST,Berkeley,CA
17028186,THEFT FELONY (OVER $950),05/18/2017 12:00:00 AM,16:19,LARCENY,4,08/29/2017 08:28:00 AM,"1200 FIFTH ST
Berkeley, CA
(37.880786, -122.303067)",1200 FIFTH ST,Berkeley,CA
17014788,ALCOHOL OFFENSE,03/16/2017 12:00:00 AM,23:26,LIQUOR LAW VIOLATION,4,08/29/2017 08:27:58 AM,"1500 RUSSELL ST
Berkeley, CA
(37.8549, -122.27945)",1500 RUSSELL ST,Berkeley,CA
17039818,ASSAULT/BATTERY FEL.,07/09/2017 12:00:00 AM,19:38,ASSAULT,0,08/29/2017 08:28:04 AM,"M L KING JR WAY &amp; DERBY ST
Berkeley, CA
",M L KING JR WAY & DERBY ST,Berkeley,CA
17015898,NARCOTICS,03/22/2017 12:00:00 AM,03:18,DRUG VIOLATION,3,08/29/2017 08:27:59 AM,"SIXTH STREET &amp; ALLSTON WAY
Berkeley, CA
(37.865264, -122.29679)",SIXTH STREET & ALLSTON WAY,Berkeley,CA
17029349,NARCOTICS,05/24/2017 12:00:00 AM,03:52,DRUG VIOLATION,3,08/29/2017 08:28:00 AM,"HEARST AVENUE &amp; SECOND ST
Berkeley, CA
(37.868417, -122.302539)",HEARST AVENUE & SECOND ST,Berkeley,CA
17023214,THEFT FELONY (OVER $950),04/26/2017 12:00:00 AM,14:53,LARCENY,3,08/29/2017 08:28:00 AM,"1300 SAN PABLO AVE
Berkeley, CA
(37.880262, -122.295809)",1300 SAN PABLO AVE,Berkeley,CA
17030605,THEFT MISD. (UNDER $950),05/29/2017 12:00:00 AM,13:33,LARCENY,1,08/29/2017 08:28:00 AM,"2400 SHATTUCK AVE
Berkeley, CA
(37.865772, -122.267643)",2400 SHATTUCK AVE,Berkeley,CA
17012062,ASSAULT/BATTERY MISD.,03/03/2017 12:00:00 AM,09:55,ASSAULT,5,08/29/2017 08:27:58 AM,"HAROLD WAY &amp; KITTREDGE ST
Berkeley, CA
(37.868325, -122.269125)",HAROLD WAY & KITTREDGE ST,Berkeley,CA
17035273,VANDALISM,06/19/2017 12:00:00 AM,11:55,VANDALISM,1,08/29/2017 08:28:04 AM,"2300 TELEGRAPH AVE
Berkeley, CA
(37.868714, -122.259189)",2300 TELEGRAPH AVE,Berkeley,CA
17032321,BURGLARY AUTO,06/06/2017 12:00:00 AM,00:00,BURGLARY - VEHICLE,2,08/29/2017 08:28:01 AM,"1900 DWIGHT WAY
Berkeley, CA
(37.863353, -122.272097)",1900 DWIGHT WAY,Berkeley,CA
17040758,ALCOHOL OFFENSE,07/13/2017 12:00:00 AM,23:16,LIQUOR LAW VIOLATION,4,08/29/2017 08:28:05 AM,"ASHBY AVENUE &amp; MABEL ST
Berkeley, CA
(37.85274, -122.283711)",ASHBY AVENUE & MABEL ST,Berkeley,CA
17018556,THEFT MISD. (UNDER $950),04/03/2017 12:00:00 AM,10:11,LARCENY,1,08/29/2017 08:27:59 AM,"800 PERALTA AVE
Berkeley, CA
(37.892804, -122.285696)",800 PERALTA AVE,Berkeley,CA
17038569,THEFT MISD. (UNDER $950),07/04/2017 12:00:00 AM,01:00,LARCENY,2,08/29/2017 08:28:03 AM,"1800 VIRGINIA ST
Berkeley, CA
(37.875738, -122.275607)",1800 VIRGINIA ST,Berkeley,CA
17047080,THEFT FELONY (OVER $950),08/11/2017 12:00:00 AM,14:11,LARCENY,5,08/29/2017 08:28:05 AM,"2300 COLLEGE AVE
Berkeley, CA
(37.868957, -122.254552)",2300 COLLEGE AVE,Berkeley,CA
17029715,VANDALISM,05/23/2017 12:00:00 AM,21:00,VANDALISM,2,08/29/2017 08:28:00 AM,"CURTIS STREET &amp; UNIVERSITY AVE
Berkeley, CA
(37.869488, -122.289522)",CURTIS STREET & UNIVERSITY AVE,Berkeley,CA
17017357,IDENTITY THEFT,03/16/2017 12:00:00 AM,00:00,FRAUD,4,08/29/2017 08:27:59 AM,"2000 CENTER ST
Berkeley, CA
(37.869973, -122.270557)",2000 CENTER ST,Berkeley,CA
17019055,VEHICLE STOLEN,04/06/2017 12:00:00 AM,01:00,MOTOR VEHICLE THEFT,4,08/29/2017 08:27:59 AM,"1800 HARMON ST
Berkeley, CA
(37.849512, -122.272671)",1800 HARMON ST,Berkeley,CA
17043457,BURGLARY AUTO,07/25/2017 12:00:00 AM,19:00,BURGLARY - VEHICLE,2,08/29/2017 08:28:05 AM,"1100 EUCLID AVE
Berkeley, CA
(37.889399, -122.262594)",1100 EUCLID AVE,Berkeley,CA
17014074,FRAUD/FORGERY,03/13/2017 12:00:00 AM,15:26,FRAUD,1,08/29/2017 08:27:58 AM,"Berkeley, CA
(37.869058, -122.270455)",,Berkeley,CA
17015406,VEHICLE STOLEN,03/18/2017 12:00:00 AM,21:00,MOTOR VEHICLE THEFT,6,08/29/2017 08:27:59 AM,"VINE STREET &amp; M L KING JR WAY
Berkeley, CA
",VINE STREET & M L KING JR WAY,Berkeley,CA
17042000,THEFT MISD. (UNDER $950),07/19/2017 12:00:00 AM,10:00,LARCENY,3,08/29/2017 08:28:05 AM,"2500 BANCROFT WAY
Berkeley, CA
(37.868722, -122.259123)",2500 BANCROFT WAY,Berkeley,CA
17027451,ASSAULT/BATTERY FEL.,05/15/2017 12:00:00 AM,08:30,ASSAULT,1,08/29/2017 08:28:00 AM,"HASTE STREET &amp; SHATTUCK AVE
Berkeley, CA
(37.864894, -122.267402)",HASTE STREET & SHATTUCK AVE,Berkeley,CA
17035686,MISSING ADULT,06/14/2017 12:00:00 AM,08:00,MISSING PERSON,3,08/29/2017 08:28:02 AM,"2400 FIFTH ST
Berkeley, CA
(37.861511, -122.29681)",2400 FIFTH ST,Berkeley,CA
17024581,VANDALISM,04/28/2017 12:00:00 AM,18:00,VANDALISM,5,08/29/2017 08:28:00 AM,"1200 TENTH ST
Berkeley, CA
(37.882024, -122.29756)",1200 TENTH ST,Berkeley,CA
17027782,THEFT FELONY (OVER $950),05/16/2017 12:00:00 AM,17:00,LARCENY,2,08/29/2017 08:28:00 AM,"2000 CENTER ST
Berkeley, CA
(37.869973, -122.270557)",2000 CENTER ST,Berkeley,CA
17032193,ASSAULT/BATTERY MISD.,06/05/2017 12:00:00 AM,17:25,ASSAULT,1,08/29/2017 08:28:01 AM,"WARRING STREET &amp; DWIGHT WAY
Berkeley, CA
(37.865945, -122.250471)",WARRING STREET & DWIGHT WAY,Berkeley,CA
17024482,THEFT FROM AUTO,05/01/2017 12:00:00 AM,21:15,LARCENY - FROM VEHICLE,1,08/29/2017 08:28:00 AM,"2100 KITTREDGE ST
Berkeley, CA
(37.868512, -122.26781)",2100 KITTREDGE ST,Berkeley,CA
17090558,THEFT MISD. (UNDER $950),03/12/2017 12:00:00 AM,18:00,LARCENY,0,08/29/2017 08:27:59 AM,"1400 OLYMPUS AVE
Berkeley, CA
(37.883202, -122.251978)",1400 OLYMPUS AVE,Berkeley,CA
17033309,NARCOTICS,06/10/2017 12:00:00 AM,13:18,DRUG VIOLATION,6,08/29/2017 08:28:01 AM,"2100 ALLSTON WAY
Berkeley, CA
(37.86939, -122.267883)",2100 ALLSTON WAY,Berkeley,CA
17041020,BURGLARY RESIDENTIAL,07/14/2017 12:00:00 AM,19:00,BURGLARY - RESIDENTIAL,5,08/29/2017 08:28:05 AM,"2000 ESSEX ST
Berkeley, CA
(37.853552, -122.268286)",2000 ESSEX ST,Berkeley,CA
17020252,BURGLARY AUTO,04/11/2017 12:00:00 AM,20:00,BURGLARY - VEHICLE,2,08/29/2017 08:27:59 AM,"2200 HASTE ST
Berkeley, CA
(37.865141, -122.265441)",2200 HASTE ST,Berkeley,CA
17043953,BURGLARY AUTO,07/28/2017 12:00:00 AM,19:25,BURGLARY - VEHICLE,5,08/29/2017 08:28:05 AM,"1000 MURRAY ST
Berkeley, CA
(37.851208, -122.289105)",1000 MURRAY ST,Berkeley,CA
17017738,THEFT FROM AUTO,03/29/2017 12:00:00 AM,16:00,LARCENY - FROM VEHICLE,3,08/29/2017 08:27:59 AM,"1500 PRINCE ST
Berkeley, CA
(37.851503, -122.278518)",1500 PRINCE ST,Berkeley,CA
17091044,THEFT MISD. (UNDER $950),05/20/2017 12:00:00 AM,01:00,LARCENY,6,08/29/2017 08:28:01 AM,"2100 ACTON ST
Berkeley, CA
(37.869167, -122.284138)",2100 ACTON ST,Berkeley,CA
