"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
82544,"FEEL GOOD BAKERY","270 NOE ST ","San Francisco","CA","94114",,,"+14158642733"
82546,"JING WU TANG INC.","110 HUNTERS POINT SHIPYARD  ","San Francisco","CA","94124",,,"+14156089006"
82550,"SF RESCUE MISSION","140 TURK ST ","San Francisco","CA","94102",,,"+14155257034"
82557,"COUNTRY GRILL (#2)"," APPROVED PRIVATE LOCATIONS  ","San Francisco","CA",,,,"+14159405898"
82560,"CANDICAKE","2124 FOLSOM ST ","San Francisco","CA","94110",,,"+14153209068"
82563,"NORIEGA PRODUCE LLC","3821 NORIEGA ST ","San Francisco","CA","94122",,,"+14155640370"
82578,"TRESTLE","531 JACKSON ST ","San Francisco","CA","94133",,,"+14156903783"
82601,"ICHI KAKIYA","3369 MISSION ST ","San Francisco","CA","94110",,,"+14158143877"
82602,"TOKYO EXPRESS","160 SPEAR ST LOBBY ID","San Francisco","CA","94105",,,"+14153481732"
82607,"J & Y CAFE INC.","2546 SAN BRUNO AVE ","San Francisco","CA","94134",,,"+14154688008"
82610,"PIVOT COFFEE","650 TOWNSEND ST ","San Francisco","CA","94103",,,"+14152987363"
82627,"MAYBECK'S","2400 LOMBARD ST ","San Francisco","CA","94123",,,"+14156993266"
82635,"EPICUREAN AT DOLBY","1275 MARKET ST ","San Francisco","CA","94103",,,"+14159476800"
82636,"MARCELLA'S LASAGNERIA E CUCINA","1099 TENNESSEE ST ","San Francisco","CA","94107",,,""
82649,"TEAWAY, LLC","2250 IRVING ST ","San Francisco","CA","94122",,,"+14158637788"
82653,"STARBUCKS COFFEE","1 MARKET ST ","San Francisco","CA","94105",,,"+14154471575"
82655,"MIZUTANI SUSHI BAR","4406 CALIFORNIA ST ","San Francisco","CA","94118",,,"+14154804217"
82656,"THE PIN UP","772 FOLSOM ST ","San Francisco","CA","94107",,,"+14159819444"
82664,"PIZZA JOINT","3088 BALBOA ST ","San Francisco","CA","94121",,,"+14153874992"
82670,"LAZEEZ","3915 24TH ST ","San Francisco","CA","94114",,,"+14158289677"
82677,"FISH AND FARM","424 CLAY ST ","San Francisco","CA","94111",,,"+14156663002"
82680,"TAQUERIA MEXICO TIPICO","4581 MISSION ST ","San Francisco","CA","94112",,,"+14153377562"
82687,"THE HUMMUS GUY CORP.","244 CLEMENT ST ","San Francisco","CA","94118",,,""
82690,"HULA TRUCK"," OFF THE GRID  ","San Francisco","CA",,,,"+14153756888"
82700,"LARK","4068 18TH ST ","San Francisco","CA","94114",,,"+14158329226"
82715,"BON APPETIT @ TWITTER","875 STEVENSON ST 2ND FLOOR","San Francisco","CA","94103",,,"+14157988000"
82718,"BON APPETIT @ TWITTER","875 STEVENSON ST 9TH FLOOR","San Francisco","CA","94103",,,"+14157988000"
82719,"SUBWAY SANDWICHES","2675 GEARY BLVD E103","San Francisco","CA","94108",,,"+14153856307"
82721,"BON APPETIT @ TWITTER","875 STEVENSON ST 10TH FLOOR","San Francisco","CA","94103",,,"+14157988000"
82733,"ALOHA HAWAIIAN BARBECUE","4935 MISSION ST ","San Francisco","CA","94112",,,"+14157346878"
82792,"EUREST DINING SERVICES @ PINTEREST","651 BRANNAN ST.","San Francisco","CA","94103",,,"+14153285173"
82793,"SLICE HOUSE BY TONY GEMIGNANI","680 A 02ND ST ","San Francisco","CA","94107",,,"+14158961127"
82803,"OLD BUS TAVERN","3193 MISSION ST ","San Francisco","CA","94110",,,"+14159126874"
82806,"GALLERY CAFE","1200 MASON ST ","San Francisco","CA","94108",,,"+14159689022"
82807,"THE BARREL ROOM","415 SANSOME ST ","San Francisco","CA","94111",,,"+14159566900"
82812,"CHRISTINE'S SAUSAGE","1 UNITED NATIONS PLAZA  ","San Francisco","CA","94102",,,"+14155305079"
82820,"LUNCH ZENSE","110 HUNTERS POINT BLVD ","San Francisco","CA","94124",,,"+14155334018"
82821,"TACOS EL PAISANO #2","428 11TH ST ","San Francisco","CA","94103",,,"+14155778318"
82823,"TACOS EL OJO DE AGUA","551 03RD ST ","San Francisco","CA","94107",,,""
82844,"AT&T - FOOD CART","24 WILLIE MAYS PLAZA  ","San Francisco","CA","94107",,,"+14159721500"
82845,"AT&T PARK - WINE CART","24 WILLIE MAYS PLAZA  ","San Francisco","CA","94107",,,"+14159721500"
82846,"AT&T PARK - FOOD CART","24 WILLIE MAYS PLAZA  ","San Francisco","CA","94107",,,"+14159721500"
82847,"AT&T PARK - COORS LIGHT PLAZA","24 WILLIE MAYS PLAZA  ","San Francisco","CA","94107",,,"+14159721500"
82850,"AT&T PARK - BEER CART","24 WILLIE MAYS PLAZA  ","San Francisco","CA","94107",,,"+14159721500"
82852,"AT&T PARK - BEER CART P14","24 WILLIE MAYS PLAZA  ","San Francisco","CA","94107",,,"+14159721500"
82853,"AT&T PARK - FOOD CART P2","24 WILLIE MAYS PL ","San Francisco","CA",,,,"+14159721500"
82854,"AT&T PARK - BEER CART P15","24 WILLIE MAYS PL ","San Francisco","CA","94107",,,"+14159721500"
82869,"SZECHUAN TASTE RESTAURANT INC","917 TARAVAL ST ","San Francisco","CA","94116",,,"+14156818383"
82873,"ANNAKOOT #2","1 EMBARCADERO  ","San Francisco","CA","94111",,,"+14157017684"
82878,"NO NO BURGER","428 11TH ST ","San Francisco","CA","94103",,,"+14157109280"
82880,"DON PABLO"," OFF THE GRID  ","San Francisco","CA",,,,"+14157938184"
82890,"PARK CENTRAL HOTEL SF-BANQUET & CATERING","50 03RD ST ","San Francisco","CA","94103",,,"+14159746400"
82891,"PARK CENTRAL HOTEL SF-EMPLOYEE CAFETERIA","50 03RD ST ","San Francisco","CA","94103",,,"+14159748704"
82892,"ASHA TEA HOUSE","17 KEARNY ST ","San Francisco","CA","94108",,,"+14157932229"
82895,"PARK CENTRAL HOTEL SF-GARDE MANGER","50 03RD ST ","San Francisco","CA","94103",,,"+14159746400"
82897,"PARK CENTRAL HOTEL SF-MASO","50 03RD ST ","San Francisco","CA","94103",,,"+14159746400"
82898,"PARK CENTRAL HOTEL SF-3RD FLOOR PANTRY","50 03RD ST ","San Francisco","CA","94103",,,"+14159746400"
82909,"BELGA","2000 UNION ST ","San Francisco","CA","94123",,,"+14156524012"
82911,"SUPER DUPER","346 KEARNY ST ","San Francisco","CA","94108",,,"+14156524012"
82921,"SPOONROCKET, INC.","173 EDDY ST ","San Francisco","CA","94102",,,"+14157934979"
82926,"HOPS & HOMINY","12 TILLMAN ST ","San Francisco","CA","94108",,,"+14158048148"
82930,"BLUE BOTTLE COFFEE","115 SANSOME ST ","San Francisco","CA","94104",,,"+14154357350"
82932,"THE STOREHOUSE","451 GALVEZ AVE ","San Francisco","CA","94124",,,"+14159951770"
82933,"SAN FRANCISCO GIANTS","24 WILLIE MAYS PLAZA  ","San Francisco","CA","94107",,,"+14159721810"
82934,"HALAL GREEN APPLE MARKET, INC.","1042 POLK ST ","San Francisco","CA","94109",,,"+14153098836"
82944,"CHEZ MAMAN","1401 18TH ST ","San Francisco","CA","94107",,,"+14158213708"
82945,"SMITTEN ICE CREAM","2404 CALIFORNIA ST ","San Francisco","CA","94115",,,"+14158158419"
82950,"ACQUOLINA","1600 STOCKTON ST ","San Francisco","CA","94133",,,"+14156130121"
82955,"PHILZ COFFEE","549 CASTRO ST ","San Francisco","CA","94114",,,"+14158345933"
82959,"LARKIN STREET YOUTH SERVICES","134 GOLDEN GATE AVE ","San Francisco","CA","94102",,,"+14156730911"
82963,"ANZU TO YOU","428 11TH ST ","San Francisco","CA",,,,"+14158509203"
82992,"PHILZ COFFEE","1775 17TH ST ","San Francisco","CA","94107",,,"+14158345933"
82994,"SERENITY SPECIALTY FOODS","1310 09TH AVE ","San Francisco","CA","94122",,,"+14152876502"
82996,"LOEWS REGENCY SAN FRANCISCO (MAIN KITCHEN)","222 SANSOME ST 2ND FLOOR","San Francisco","CA","94104",,,"+14152769888"
82998,"LOEWS REGENCY SAN FRANCISCO (BAR PANTRY)","222 SANSOME ST 1ST FLOOR","San Francisco","CA","94104",,,"+14152769888"
83000,"LOEWS REGENCY SAN FRANCISCO (EMPLOYEE CAFETERIA)","222 SANSOME ST BASEMENT","San Francisco","CA","94104",,,"+14152769888"
83005,"LOEWS REGENCY SAN FRANCISCO (PANTRY)","222 SANSOME ST 3RD FLOOR","San Francisco","CA","94104",,,"+14152769888"
83013,"LOEWS REGENCY SAN FRANCISCO (PASTRY KITCHEN)","222 SANSOME ST 37TH FLOOR","San Francisco","CA","94104",,,"+14152769888"
83030,"SERENITY SPECIALTY FOODS","505 GENE FRIEND WAY ","San Francisco","CA","94158",,,"+14152876502"
83035,"GOOD FOODS CATERING"," HUNTERS POINT SHIPYARD  ","San Francisco","CA","94124",,,"+14158667184"
83040,"HINATA SUSHI","810 VAN NESS AVE ","San Francisco","CA","94109",,,""
83041,"KUROTAKA RAMEN","431 2ND ST ","San Francisco","CA","94107",,,"+14155278982"
83043,"LYCHEE CAFE NO.2","2333 IRVING ST ","San Francisco","CA","94122",,,"+14156810488"
83046,"PROJECT JUICE","364 HAYES ST ","San Francisco","CA","94102",,,"+14158573869"
83048,"ALICE CHINESE BISTRO","420 JUDAH ST ","San Francisco","CA","94122",,,"+14156786491"
83062,"KE'S SEAFOOD BBQ","1358 9TH AVE ","San Francisco","CA","94122",,,"+14159991681"
83073,"THE RICHFIELD","195 05TH AVE ","San Francisco","CA","94118",,,"+14159631543"
83079,"PING'S RAW FOODS","3861 24TH ST ","San Francisco","CA","94114",,,"+14159900755"
83087,"LOVE HEALTHY FOODS","244 CLEMENT ST ","San Francisco","CA","94118",,,"+14156846204"
83097,"CHAIYA THAI RESTAURANT","272 CLAREMONT BLVD ","San Francisco","CA","94127",,,"+14159990345"
83098,"MELLOW'S CAFE","1400 TARAVAL ST  ","San Francisco","CA","94116",,,"+14152839389"
83102,"STANFORD HOTEL","250 KEARNY ST ","San Francisco","CA","94108",,,"+14159485041"
83125,"GCAFE","44 TEHAMA ST ","San Francisco","CA","94105",,,"+14158051888"
83134,"TAQUERIA GIRASOL INC","1650 HOLLOWAY AVE ","San Francisco","CA","94132",,,"+14153381040"
83135,"SQWERS RESTAURANT","3015 GEARY BLVD ","San Francisco","CA","94118",,,"+14157029979"
83142,"LUNA EXPRESS","350 02ND ST ","San Francisco","CA","94107",,,"+14152062901"
83148,"MY TOFU HOUSE","4627 GEARY BLVD ","San Francisco","CA","94118",,,"+14157501818"
83168,"KING FOOT SUBS","258 DIVISADERO ST ","San Francisco","CA","94117",,,"+14154315217"
83196,"TJ CUPS INC","2437 NORIEGA ST ","San Francisco","CA","94122",,,"+14156812877"
83305,"EL RINCON YUCATECO","491 O'FARRELL ST ","San Francisco","CA","94102",,,"+14157061753"
83316,"JW&L MARKET","1401 STOCKTON ST ","San Francisco","CA","94133",,,"+14158289726"
83325,"FIVE STAR TRUFFLES","4251 A 18TH ST ","San Francisco","CA","94114",,,"+14155525128"
83327,"CORNER BAKERY CAFE #1584","665 MARKET ST ","San Francisco","CA","94105",,,""
83336,"NOMBE CATERING & EVENTS","173 EDDY ST ","San Francisco","CA","94102",,,""
83340,"HOUSE RULES","2227 POLK ST ","San Francisco","CA","94109",,,"+14157304314"
83351,"CITY SUPER","1108 STOCKTON ST ","San Francisco","CA","94133",,,"+14158505800"
83352,"EDIBLE ARRANGEMENTS","515 BAY ST ","San Francisco","CA","94133",,,"+14156498418"
83360,"LITTLE SKILLET","330 RITCH ST ","San Francisco","CA","94107",,,"+14155964014"
83362,"LOCAL BREWING CO LLC","69 BLUXOME ST ","San Francisco","CA","94107",,,"+14152252605"
83365,"CHIPOTLE MEXICAN GRILL","2675 GEARY BLVD ","San Francisco","CA","94118",,,"+14155954000"
83369,"RUBIN'S MARKET","2997 FOLSOM ST ","San Francisco","CA","94110",,,"+14153411044"
83371,"LEFT COAST CATERING","1400 YOSEMITE AVE ","San Francisco","CA","94124",,,"+14159340600"
83389,"PROVENDER","1415 18TH ST ","San Francisco","CA","94107",,,"+14158269455"
83390,"BICYCLE BANH MI LLC","425 BARNEVELD AVE ","San Francisco","CA","94124",,,"+14153036419"
83394,"GOLDEN GATE UNIVERSITY BOOKSTORE","536 MISSION ST ","San Francisco","CA","94105",,,"+14153655388"
83403,"LY'S VIETNAMESE CUISINE","1779 LOMBARD ST ","San Francisco","CA","94123",,,"+14152070454"
83409,"COURTYARD SAN FRANCISCO UNION SQUARE","761 POST ST ","San Francisco","CA","94109",,,"+14153463800"
83415,"LA CAPRA COFFEE","360 03RD ST SUITE 101","San Francisco","CA","94107",,,"+14152905408"
83418,"HUMPHRY SLOCOMBE ICE CREAM"," OFF THE GRID  ","San Francisco","CA",,,,"+14159975385"
83423,"CARBON GRILL","852 CLEMENT ST ","San Francisco","CA","94118",,,"+14155290258"
83424,"BUND SHANGHAI RESTAURANT","640 JACKSON ST ","San Francisco","CA","94133",,,"+14159820618"
83429,"SAN FRANCISCO MARRIOTT UNION SQUARE - EMPLOYEE","480 SUTTER ST SERVICE LEVEL","San Francisco","CA","94108",,,"+14152734040"
83436,"SAN FRANCISCO MARRIOTT UNION SQUARE - MAIN KITCHEN","480 SUTTER ST 1ST FLOOR","San Francisco","CA","94108",,,"+14152734040"
83439,"SF MARRIOTT UNION SQUARE (BANQUET KITCHEN)","480 SUTTER ST MEZZANINE","San Francisco","CA","94108",,,"+14152734040"
83449,"LOU'S CAFE","100 PINE ST 102","San Francisco","CA","94111",,,"+14155804842"
83472,"THE SPICE JAR","2500 BRYANT ST ","San Francisco","CA","94110",,,"+14158293668"
83475,"FINE AND RARE","555 GOLDEN GATE AVE ","San Francisco","CA","94102",,,"+14153427287"
83476,"KIO RAMEN","3528 BALBOA ST ","San Francisco","CA","94121",,,"+14155395056"
83480,"NEST 1","1975 BRYANT ST ","San Francisco","CA","94110",,,"+14157734654"
83481,"NEST 2","1975 BRYANT ST ","San Francisco","CA","94110",,,"+14157734654"
83497,"PETIT CRENN","609 HAYES ST ","San Francisco","CA","94102",,,"+14155037490"
83504,"VOLARE PIZZA AND RESTAURANT","456 HAIGHT ST ","San Francisco","CA","94117",,,"+14155522999"
83515,"HORSEFEATHER","528 DIVISADERO ST ","San Francisco","CA","94117",,,"+14158109559"
83520,"THE PLANT CAFE ORGANIC","2335 03RD ST ","San Francisco","CA","94107",,,"+14159238562"
83522,"THE STOREHOUSE","451 GALVEZ AVE ","San Francisco","CA","94124",,,"+14159951770"
83524,"THE SOAPBOX CAFE","1800 HYDE ST ","San Francisco","CA","94109",,,"+14155053357"
83538,"HAPPY DONUTS","299 ELLIS ST ","San Francisco","CA","94102",,,"+14154401010"
83553,"B ON THE GO LLC","2794 CALIFORNIA ST ","San Francisco","CA","94115",,,""
83565,"SWEET JOANNA'S CAFE","101 HOWARD ST ","San Francisco","CA","94105",,,"+14159746822"
83566,"ELIXIRIA","245 MARKET ST ","San Francisco","CA","94105",,,"+14159486537"
83567,"WILLIAMS-SONOMA, INC.","151 UNION ST ","San Francisco","CA","94111",,,"+14156168631"
83570,"FUJI RESTAURANT","301 WEST PORTAL AVE ","San Francisco","CA","94127",,,"+14155646360"
83571,"MOONCHEF LLC","945 SACRAMENTO ST ","San Francisco","CA","94108",,,"+14155191140"
83572,"CATHAY EXPRESS RESTAURANT","720 14TH ST ","San Francisco","CA","94114",,,"+14154313229"
83575,"THE ITALIAN HOMEMADE COMPANY","1919 UNION ST ","San Francisco","CA","94123",,,""
83587,"ORSON'S BELLY","1737 BALBOA ST ","San Francisco","CA","94121",,,"+14152545588"
83588,"BEI FANG STYLE","2218 IRVING ST ","San Francisco","CA","94122",,,"+14152007160"
83589,"CITY PIZZA AND BURGER INC.","464 BROADWAY ST ","San Francisco","CA","94133",,,"+14152309413"
83596,"WHITECHAPEL","600 POLK ST ","San Francisco","CA","94102",,,"+14153857275"
83602,"GEORGE AND LENNIE","277 GOLDEN GATE AVE #114","San Francisco","CA","94102",,,"+14158893753"
83603,"DRAGON PAPA","752 GRANT AVE ","San Francisco","CA","94108",,,"+14155397728"
83605,"GOLDEN STATE MARKET","4448 MISSION ST ","San Francisco","CA","94112",,,"+14155831862"
83610,"NUCHA","270 NOE ST ","San Francisco","CA","94114",,,"+14155166326"
83612,"LOBSTER ME","845 MARKET ST FE15","San Francisco","CA","94103",,,"+14159337140"
83626,"HAPPY FISH","2142 IRVING ST ","San Francisco","CA","94122",,,"+14158122249"
83627,"JT MARKET","401 A JUDAH ST ","San Francisco","CA","94122",,,"+14157131808"
83633,"AS QUOTED","3613 SACRAMENTO ST ","San Francisco","CA","94118",,,"+14154026966"
83636,"SAM'S CHOWDER MOBILE #4","OFF THE GRID","San Francisco","CA",,,,"+14157121766"
83640,"LELAND MARKET","65 LELAND AVE ","San Francisco","CA","94134",,,"+14158595560"
83642,"PAOJAO DUMPLING & NOODLES","380 BUSH ST #6","San Francisco","CA","94104",,,"+14152657212"
83643,"BURMA LOVE","211 VALENCIA ST ","San Francisco","CA","94103",,,"+14155365800"
83644,"A DESI CAFE","1501 NORIEGA ST ","San Francisco","CA","94112",,,"+14157599088"
83647,"KOBANI MEDITERANEAN GRILL","3242 SCOTT ST ","San Francisco","CA","94123",,,"+14156665567"
83648,"7 ELEVEN STORE #2366-39475B","3400 MISSION  ","San Francisco","CA","94110",,,"+14153669912"
83655,"BELLISSIMO PIZZA","920 SUTTER ST ","San Francisco","CA","94109",,,"+14158854445"
83687,"AMITIS CAFE","800 MASONIC AVE ","San Francisco","CA","94117",,,"+14155632828"
83696,"THE SPOT LOUNGE","2325 TARAVAL ST ","San Francisco","CA","94116",,,"+14155644464"
83704,"Z011 COFFEE TRADERS","1035 FILLMORE ST #3","San Francisco","CA","94115",,,"+14152957988"
83706,"THE CHENNAI CLUB","428 11TH ST  ","San Francisco","CA","94103",,,"+14157037700"
83708,"OH LA LA CAKE CREATIONS","579 COLUMBUS AVE ","San Francisco","CA","94133",,,"+14153281603"
83709,"I.C.U. MARKET & DELI INC.","514 MINNA ST ","San Francisco","CA","94103",,,"+14156211547"
83711,"PHIL'Z COFFEE","5 EMBARCADERO CENTER  ","San Francisco","CA","94111",,,""
83727,"THE MOONSHOT","2120 GREENWICH ST ","San Francisco","CA","94123",,,"+14153590791"
83744,"LA FROMAGERIE","101 MONTGOMERY ST ","San Francisco","CA","94101",,,"+14153682943"
83746,"THE LORD GEORGE","555 02ND ST ","San Francisco","CA","94107",,,"+14153350904"
83755,"HEYDAY","555 MISSION ST ","San Francisco","CA","94105",,,"+14152844515"
83759,"EATSA","121 SPEAR ST., B08","San Francisco","CA","94105",,,"+14156558353"
83769,"IT'S ALL GRAVY","428 11TH ST ","San Francisco","CA","94103",,,"+14156108808"
83773,"BAR NUA","561 COLUMBUS AVE ","San Francisco","CA","94133",,,""
83779,"CAN THO COFFEE SHOP","411 ELLIS ST ","San Francisco","CA","94102",,,"+14156857608"
83796,"ZHU FAMILY","1016 BRYANT ST ","San Francisco","CA","94103",,,"+14158615808"
83799,"LUNG FUNG BAKERY","1823 CLEMENT ST ","San Francisco","CA","94121",,,"+14153863775"
83800,"EL AMIGO BAR","3355 MISSION ST ","San Francisco","CA","94110",,,"+14156566795"
83802,"THE BARBARY COAST","478 GREEN ST ","San Francisco","CA","94133",,,"+14158283750"
83804,"WISE SONS DELICATESSEN","1520 FILLMORE ST ","San Francisco","CA","94115",,,"+14157873354"
83805,"PRIMA CAFE","215 FREMONT ST SUITE 5B","San Francisco","CA","94105",,,"+14152229918"
83808,"2227 IRVING SEAFOOD MARKET INC","2227 IRVING ST ","San Francisco","CA","94122",,,"+14152165212"
83811,"LAKSHMI LASSI","244 CLEMENT ST ","San Francisco","CA","94118",,,"+14158717115"
83822,"PESCATORE","2455 MASON ST ","San Francisco","CA","94133",,,"+14152924564"
83823,"NEIGHBORS CORNER","499 DOUGLASS ST ","San Francisco","CA","94114",,,"+14155090585"
83824,"EARTHBAR","301 PINE ST ","San Francisco","CA","94104",,,"+14152019415"
83827,"MAHALO !","1376 09TH AVE ","San Francisco","CA","94122",,,"+14158123948"
83834,"SILK ROAD","3251 20TH AVE  6525","San Francisco","CA","94132",,,"+14157340052"
83841,"BRUNO'S PIZZA & RESTAURANT","1375 FILLMORE ST ","San Francisco","CA","94115",,,"+14155636300"
83843,"ANNIE'S HOT DOGS","1330 25TH ST ","San Francisco","CA","94107",,,"+14158610778"
83844,"TASTE OF JIANGNAN","332 CLEMENT ST ","San Francisco","CA","94118",,,"+14156106474"
83889,"EARTHBAR","747 MARKET ST ","San Francisco","CA","94103",,,"+14152019415"
83927,"PROPER FOOD","350 CALIFORNIA ST ","San Francisco","CA","94104",,,"+14158899150"
83930,"BOM DIA KITCHEN","613 YORK ST ","San Francisco","CA","94110",,,"+14158015519"
83945,"Z. CIOCCOLATO","474 COLUMBUS AVE ","San Francisco","CA","94133",,,"+14158063610"
83946,"NOC NOC ON BROADWAY","515 BROADWAY ST ","San Francisco","CA","94133",,,"+14152819099"
83951,"PEOPLE'S CAFE","1419 HAIGHT ST ","San Francisco","CA","94117",,,"+14155538842"
83953,"TWIN PEAKS PIZZA AND PASTA","1681 CHURCH ST ","San Francisco","CA","94131",,,"+14156959200"
83957,"METHODOLOGY","326 01ST ST ","San Francisco","CA","94105",,,"+14152542513"
83968,"MOSCONE WEST LOBBY 1","800 HOWARD ST ","San Francisco","CA","94103",,,"+14159744047"
83969,"MOSCONE WEST LOBBY 2","800 HOWARD ST ","San Francisco","CA","94103",,,"+14159744047"
83970,"MOSCONE SOUTH ESPLANADE","747 HOWARD ST ","San Francisco","CA","94103",,,"+14159744047"
83971,"MOSCONE NORTH LOWER LOBBY","747 HOWARD ST ","San Francisco","CA","94103",,,"+14159744047"
83972,"MOSCONE WEST LOBBY 3","800 HOWARD ST ","San Francisco","CA","94103",,,"+14159744047"
83985,"PERILLA","525 HAIGHT ST ","San Francisco","CA","94117",,,"+14158726718"
83990,"COUNTER OFFER","806 S VAN NESS AVE ","San Francisco","CA","94110",,,"+14158241800"
83994,"IZA RAMEN","237 FILLMORE ST ","San Francisco","CA","94117",,,"+14152853306"
83995,"HELMAND PALACE","2424 VAN NESS AVE ","San Francisco","CA","94109",,,"+14153450072"
83998,"CALA RESTAURANT","149 FELL ST ","San Francisco","CA","94102",,,"+14157442447"
84032,"CHINA LIVE","644 BROADWAY ST ","San Francisco","CA","94133",,,"+14155156084"
84033,"CHINA LIVE","644 BROADWAY ST ","San Francisco","CA","94133",,,"+14155156084"
84038,"DELAROSA","37 YERBA BUENA LN ","San Francisco","CA","94103",,,"+14155508626"
84040,"I-TEA KEARNY SF","253 KEARNY ST ","San Francisco","CA","94108",,,"+14153109391"
84065,"CHOMP STATION","428 11TH ST ","San Francisco","CA","94103",,,"+14158128520"
84095,"JUICE SHOP","2 TRINITY PL ","San Francisco","CA","94104",,,"+14157304529"
84103,"TFM CAFE","1353 TARAVAL ST ","San Francisco","CA","94116",,,"+14158816154"
84109,"REGALITO ROSTICERIA","3481 18TH ST ","San Francisco","CA","94110",,,"+14155030650"
84124,"BARCHA","28 FREMONT ST ","San Francisco","CA","94105",,,"+14153620645"
84130,"GARDENIAS RESTAURANT","1963 SUTTER ST ","San Francisco","CA","94115",,,"+14156217122"
84165,"CUP A JOE COFFEHAUS","896 SUTTER ST ","San Francisco","CA","94109",,,"+14155771901"
84171,"LATTE EXPRESS #5","646 KEARNY ST ","San Francisco","CA","94108",,,"+14152252641"
84196,"THE BAGEL BAKERY CAFE","151 TOWNSEND ST ","San Francisco","CA","94107",,,"+14155430900"
84205,"COMMON SAGE","1552 POLK ST ","San Francisco","CA","94109",,,"+14155162842"
84256,"ROYAL GROUND COFFEE","2342 CLEMENT ST ","San Francisco","CA","94121",,,"+14153875282"
84321,"AN JAPANESE RESTAURANT","22 PEACE PLAZA  510","San Francisco","CA","94115",,,"+14159223121"
84338,"TACOS EL GONDO"," OFF THE GRID  ","San Francisco","CA",,,,"+14152185404"
84339,"BON APPETIT MANAGEMENT CO","1455 MARKET ST 5TH FLOOR","San Francisco","CA","94103",,,"+14158130229"
84340,"BON APPETIT MANAGEMENT CO","685 MARKET ST 4TH FLOOR","San Francisco","CA","94105",,,"+14158130229"
84381,"TANCCA","776 BROADWAY ST ","San Francisco","CA","94133",,,"+14158192520"
84389,"GENJI OCEAN","1150 OCEAN AVE ","San Francisco","CA","94112",,,"+14155930603"
84392,"GENJI SUSHI","399 04TH ST ","San Francisco","CA","94107",,,"+14155930603"
84393,"SF FOOD MARKET","4614 03RD ST ","San Francisco","CA","94124",,,"+14159329700"
84394,"NKG CAFE","28 LELAND AVE ","San Francisco","CA","94134",,,"+14153743218"
84417,"POMPEI'S GROTTO","340 JEFFERSON ST ","San Francisco","CA","94133",,,"+14152035395"
84418,"DONG HING, LLC","1210 STOCKTON ST ","San Francisco","CA","94133",,,"+14156686668"
84445,"MY POT","408 DEWEY BLVD ","San Francisco","CA","94116",,,"+14156656888"
84446,"GREEN ROOM","401 VAN NESS AVE SUITE 110","San Francisco","CA","94102",,,"+14155546306"
84449,"LIVE FEED","2200 JERROLD AVE UNIT Z","San Francisco","CA","94124",,,"+14153284000"
84451,"ESTRELLITA SNACKS","2948 FOLSOM ST.","San Francisco","CA","94110",,,"+14152406305"
84453,"MARENGO ON THE ALLEY","531 COMMERCIAL ST ","San Francisco","CA","94111",,,"+14154443100"
84456,"ZAYTOON","607 DIVISADERO ST ","San Francisco","CA","94117",,,"+14158721945"
84469,"TEA FM","3251 20TH AVE ","San Francisco","CA","94132",,,"+14153070560"
84470,"CREAM","3251 20TH AVE SPACE#K5532","San Francisco","CA","94132",,,"+14153059211"
84476,"CREPE AND BRIOCHE, INC.","1700 O'FARRELL  ","San Francisco","CA","94115",,,"+14158222287"
84500,"THE PLANT CAFE ORGANIC","250 MONTGOMERY ST ","San Francisco","CA","94104",,,""
84502,"GUERILLA CATERING","101 HORNE AVE #1501","San Francisco","CA","94124",,,"+14156526162"
84517,"INOODLES","1650 HOLLOWAY AVE C134","San Francisco","CA","94132",,,"+14157591708"
84518,"FOOD AND BEVERAGE ON THE RUN INC","276 NOE ST ","San Francisco","CA","94114",,,"+14152410121"
84527,"SAN FRANCISCO ORGANIC","1298 SHOTWELL ST  D","San Francisco","CA","94110",,,"+14153619696"
84533,"PEDRITO'S","3254 23RD ST ","San Francisco","CA","94110",,,"+14156411815"
84541,"PHILZ COFFEE","300 FOLSOM ST ","San Francisco","CA","94105",,,"+14158345933"
84543,"MI YUCATAN","2845 MISSION ST ","San Francisco","CA","94110",,,"+14152854455"
84545,"KISU JAPANESE CUISINE","493 PINE ST ","San Francisco","CA","94104",,,"+14159751313"
84547,"NEW FRUIT GARDEN, LLC","1216 STOCKTON ST ","San Francisco","CA","94133",,,"+14158505800"
84548,"GUS'S COMMUNITY MARKET","2111 HARRISON ST  ","San Francisco","CA","94110",,,"+14152550643"
84551,"HONEY CREME","839 IRVING ST ","San Francisco","CA","94122",,,""
84558,"RURU JUICE LLC","1111 08TH ST ","San Francisco","CA","94107",,,"+14159658087"
84562,"DOLORES ST COMMUNITY SERVICES","3543 18TH ST #8","San Francisco","CA","94110",,,"+14152826209"
84581,"COFFEE LEGEND","4601 GEARY BLVD ","San Francisco","CA","94108",,,""
84582,"MATEO'S TAQUERIA","2471 MISSION ST ","San Francisco","CA","94110",,,"+14156486000"
84587,"LADY SAIGON"," OFF THE GRID  ","San Francisco","CA",,,,"+14157687357"
84590,"CHAAT CORNER","320 3RD ST","San Francisco","CA","94107",,,"+14159799946"
84615,"SUPER PAN","5344 GEARY BLVD ","San Francisco","CA","94121",,,"+14156685344"
84619,"THE DORIAN","2001 CHESTNUT ST ","San Francisco","CA","94123",,,"+14152180203"
84625,"ETC DESSERT CAFE","1919 IRVING ST ","San Francisco","CA","94122",,,"+14155333312"
