CASENO,OFFENSE,CVLEGEND,BLKADDR,EVENTDTTM,Latitude,Longitude,Day
17090905,VANDALISM,VANDALISM,1629 UNIVERSITY AVE,2017-05-06 17:10:00,37.870894,-122.278566,Saturday
17016620,DISTURBANCE,DISORDERLY CONDUCT,1900 OREGON ST,2017-03-25 08:50:00,37.857054,-122.271393,Saturday
17090700,BURGLARY AUTO,BURGLARY - VEHICLE,2900 BUENA VISTA WAY,2017-04-08 08:30:00,37.883224,-122.256464,Saturday
17033272,ASSAULT/BATTERY MISD.,ASSAULT,2400 ASHBY AVE,2017-06-10 09:30:00,37.856111,-122.260248,Saturday
17025783,BURGLARY AUTO,BURGLARY - VEHICLE,2000 KITTREDGE ST,2017-05-06 23:45:00,37.868204,-122.270054,Saturday
17023840,THEFT FELONY (OVER $950),LARCENY,2400 SHATTUCK AVE,2017-04-29 10:42:00,37.865772,-122.267643,Saturday
17090576,THEFT MISD. (UNDER $950),LARCENY,1300 NINTH ST,2017-03-18 18:00:00,37.879708,-122.297995,Saturday
17050545,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1600 LINCOLN ST,2017-08-26 07:25:00,37.876084,-122.280105,Saturday
17044158,THEFT MISD. (UNDER $950),LARCENY,2100 SHATTUCK AVE,2017-07-29 13:10:00,37.871167,-122.268285,Saturday
17038154,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1700 SHATTUCK AVE,2017-07-01 23:30:00,37.876307,-122.268923,Saturday
17091014,VANDALISM,VANDALISM,2100 OREGON ST,2017-05-27 17:50:00,37.857637,-122.266803,Saturday
17045231,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1900 YOSEMITE RD,2017-07-15 18:00:00,37.896432,-122.27843,Saturday
17018365,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2400 EDWARDS ST,2017-04-01 00:00:00,37.863824,-122.282282,Saturday
17039728,THEFT FROM AUTO,LARCENY - FROM VEHICLE,200 MARINA BLVD,2017-07-08 00:00:00,37.868667,-122.313656,Saturday
17031725,THEFT FELONY (OVER $950),LARCENY,2000 SHATTUCK AVE,2017-06-03 13:50:00,37.8719,-122.268389,Saturday
17091070,THEFT MISD. (UNDER $950),LARCENY,1900 DWIGHT WAY,2017-06-03 00:00:00,37.863353,-122.272097,Saturday
17021045,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1900 CHESTNUT ST,2017-04-15 21:50:00,37.870972,-122.288185,Saturday
17012261,THEFT MISD. (UNDER $950),LARCENY,1400 SHATTUCK AVE,2017-03-04 09:32:00,37.881957,-122.269551,Saturday
17012359,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,2300 TELEGRAPH AVE,2017-03-04 21:22:00,37.868714,-122.259189,Saturday
17019930,DISTURBANCE,DISORDERLY CONDUCT,2200 BONAR ST,2017-04-08 00:01:00,37.86695,-122.286984,Saturday
17036541,THEFT MISD. (UNDER $950),LARCENY,SECOND STREET & HEARST AVE,2017-06-24 20:07:00,37.868417,-122.302539,Saturday
17033328,NARCOTICS,DRUG VIOLATION,MILVIA STREET & UNIVERSITY AVE,2017-06-10 14:30:00,37.871818,-122.270595,Saturday
17014001,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1600 FIFTH ST,2017-03-11 22:30:00,37.873865,-122.300777,Saturday
17020991,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1500 UNIVERSITY AVE,2017-04-15 11:30:00,37.870396,-122.281585,Saturday
17036427,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2700 REGENT ST,2017-06-24 05:15:00,37.861573,-122.257452,Saturday
17091471,THEFT MISD. (UNDER $950),LARCENY,2500 TELEGRAPH AVE,2017-07-29 12:30:00,37.865009,-122.258767,Saturday
17091318,BURGLARY AUTO,BURGLARY - VEHICLE,2727 COLLEGE AVE,2017-07-08 23:00:00,37.86081,-122.253422,Saturday
17028696,BURGLARY AUTO,BURGLARY - VEHICLE,2100 BANCROFT WAY,2017-05-20 19:00:00,37.867601,-122.267718,Saturday
17090756,THEFT MISD. (UNDER $950),LARCENY,1600 CARLETON ST,2017-04-15 03:00:00,37.859889,-122.278167,Saturday
17013645,HOMICIDE,HOMICIDE,BLAKE STREET & CALIFORNIA ST,2017-03-11 12:49:00,37.861653,-122.278529,Saturday
17091278,VANDALISM,VANDALISM,2700 VIRGINIA ST,2017-06-24 22:00:00,37.878241,-122.257059,Saturday
17091226,THEFT MISD. (UNDER $950),LARCENY,2000 CENTER ST,2017-06-24 08:00:00,37.869973,-122.270557,Saturday
17031689,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,2400 WARRING ST,2017-06-03 11:05:00,37.867708,-122.250801,Saturday
17019793,THEFT FELONY (OVER $950),LARCENY,2200 PROSPECT ST,2017-04-08 01:43:00,37.869892,-122.250422,Saturday
17090656,THEFT MISD. (UNDER $950),LARCENY,1600 GRANT ST,2017-03-25 10:55:00,37.877528,-122.275956,Saturday
17090661,BURGLARY AUTO,BURGLARY - VEHICLE,900 INDIAN ROCK AVE,2017-04-01 22:05:00,37.893448,-122.272137,Saturday
17023845,VANDALISM,VANDALISM,900 UNIVERSITY AVE,2017-04-29 11:21:00,37.868273,-122.295963,Saturday
17091478,VANDALISM,VANDALISM,1700 OXFORD ST,2017-07-29 23:45:00,37.876881,-122.266666,Saturday
17025429,NARCOTICS,DRUG VIOLATION,HILLEGASS AVENUE & PARKER ST,2017-05-06 00:08:00,37.863443,-122.256304,Saturday
17018238,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1400 SIXTY-SIXTH ST,2017-04-01 15:30:00,,,Saturday
17030294,ROBBERY,ROBBERY,1600 WOOLSEY ST,2017-05-27 22:48:00,37.850899,-122.276174,Saturday
17091276,VANDALISM,VANDALISM,1200 CARLOTTA AVE,2017-07-01 21:00:00,37.884644,-122.280096,Saturday
17018126,DISTURBANCE,DISORDERLY CONDUCT,1600 FAIRVIEW ST,2017-04-01 12:22:00,37.850001,-122.275963,Saturday
17090665,THEFT MISD. (UNDER $950),LARCENY,2000 DELAWARE ST,2017-04-01 12:00:00,37.874489,-122.271072,Saturday
17045903,MISSING JUVENILE,MISSING PERSON,1200 FRANCISCO ST,2017-08-04 12:00:00,37.87304,-122.289659,Friday
17028137,THEFT FROM AUTO,LARCENY - FROM VEHICLE,UNIVERSITY AVENUE & BONAR ST,2017-05-12 21:00:00,37.869642,-122.287492,Friday
17048654,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2000 CHANNING WAY,2017-08-18 08:45:00,37.865501,-122.269774,Friday
17042874,MISSING ADULT,MISSING PERSON,1500 RUSSELL ST,2017-07-21 14:00:00,37.8549,-122.27945,Friday
17029902,VANDALISM,VANDALISM,MARIN AVENUE & THE CIRCLE,2017-05-26 14:55:00,37.889999,-122.272456,Friday
17020853,2ND RESPONSE,NOISE VIOLATION,2300 FULTON ST,2017-04-14 23:59:00,37.867566,-122.265948,Friday
17016448,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1500 OLYMPUS AVE,2017-03-24 10:20:00,37.881757,-122.251163,Friday
17034778,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2000 NINTH ST,2017-06-16 18:15:00,37.868591,-122.294393,Friday
17026825,DISTURBANCE,DISORDERLY CONDUCT,2100 BANCROFT WAY,2017-05-12 10:00:00,37.867601,-122.267718,Friday
17020915,BURGLARY AUTO,BURGLARY - VEHICLE,800 MENDOCINO AVE,2017-04-14 22:00:00,37.893148,-122.274809,Friday
17022350,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1800 FOURTH ST,2017-04-21 20:00:00,37.869944,-122.300636,Friday
17049334,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1200 NINTH ST,2017-08-18 17:00:00,37.881894,-122.298668,Friday
17043854,THEFT MISD. (UNDER $950),LARCENY,2500 BANCROFT WAY,2017-07-28 11:45:00,37.868722,-122.259123,Friday
17039061,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2500 LE CONTE AVE,2017-06-30 19:00:00,37.876965,-122.260544,Friday
17043008,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,2200 SHATTUCK AVE,2017-07-21 18:00:00,37.869363,-122.268028,Friday
17030696,VANDALISM,VANDALISM,1600 DWIGHT WAY,2017-05-26 09:00:00,37.862516,-122.27853,Friday
17091597,VANDALISM,VANDALISM,1800 SPRUCE ST,2017-08-11 20:06:00,37.875063,-122.265474,Friday
17036842,DISTURBANCE,DISORDERLY CONDUCT,2200 NINTH ST,2017-06-23 17:45:00,37.865875,-122.293523,Friday
17015290,IDENTITY THEFT,FRAUD,2800 REGENT ST,2017-03-17 08:00:00,37.859589,-122.257019,Friday
17036256,THEFT MISD. (UNDER $950),LARCENY,1200 CARRISON ST,2017-06-23 18:36:00,37.851521,-122.28549,Friday
17090610,BURGLARY AUTO,BURGLARY - VEHICLE,2900 CLAREMONT AVE,2017-03-24 15:10:00,37.858993,-122.244574,Friday
17026817,THEFT MISD. (UNDER $950),LARCENY,1500 HEARST AVE,2017-05-12 10:30:00,37.872158,-122.282066,Friday
17037957,ASSAULT/BATTERY FEL.,ASSAULT,1200 HASKELL ST,2017-06-30 21:00:00,37.850541,-122.286037,Friday
17042018,DISTURBANCE,DISORDERLY CONDUCT,2800 SACRAMENTO ST,2017-07-14 16:00:00,37.856792,-122.279845,Friday
17091642,BURGLARY AUTO,BURGLARY - VEHICLE,2400 HASTE ST,2017-08-18 06:30:00,37.865849,-122.259977,Friday
17020165,DOMESTIC VIOLENCE,FAMILY OFFENSE,2000 VIRGINIA ST,2017-04-07 08:30:00,37.876297,-122.27124,Friday
17050315,BURGLARY AUTO,BURGLARY - VEHICLE,900 UNIVERSITY AVE,2017-08-25 11:36:00,37.868273,-122.295963,Friday
17039355,THEFT MISD. (UNDER $950),LARCENY,3000 SHATTUCK AVE,2017-07-07 08:00:00,37.855026,-122.266475,Friday
17039390,DISTURBANCE,DISORDERLY CONDUCT,2400 SHATTUCK AVE,2017-07-07 22:47:00,37.865772,-122.267643,Friday
17090701,BURGLARY AUTO,BURGLARY - VEHICLE,2600 DWIGHT WAY,2017-04-07 12:00:00,37.86542,-122.25618,Friday
17040811,ROBBERY,ROBBERY,2000 FOURTH ST,2017-07-14 06:45:00,37.867026,-122.299737,Friday
17038619,THEFT FELONY (OVER $950),LARCENY,500 VISTAMONT AVE,2017-05-05 09:00:00,37.903252,-122.267456,Friday
17040780,ASSAULT/BATTERY MISD.,ASSAULT,DURANT AVENUE & BOWDITCH ST,2017-07-14 00:40:00,37.868103,-122.25672,Friday
17022181,GUN/WEAPON,WEAPONS OFFENSE,2200 MCKINLEY AVE,2017-04-21 16:09:00,37.868595,-122.273835,Friday
17034580,THEFT MISD. (UNDER $950),LARCENY,2100 SHATTUCK AVE,2017-06-16 12:58:00,37.871167,-122.268285,Friday
17014807,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,EUCLID AVENUE & HILGARD AVE,2017-03-17 02:05:00,37.878629,-122.260883,Friday
17090897,VANDALISM,VANDALISM,ELLSWORTH STREET & PARKER ST,2017-05-05 18:50:00,37.862763,-122.262639,Friday
17091148,BURGLARY AUTO,BURGLARY - VEHICLE,2500 BENVENUE AVE,2017-06-16 02:00:00,37.865535,-122.255235,Friday
17029919,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,200 ALVARADO RD,2017-05-26 08:45:00,37.855953,-122.236475,Friday
17091248,BURGLARY AUTO,BURGLARY - VEHICLE,2000 OREGON ST,2017-06-23 19:00:00,37.857409,-122.268473,Friday
17042434,VEHICLE STOLEN,MOTOR VEHICLE THEFT,SHATTUCK AVENUE & ESSEX ST,2017-07-21 12:00:00,37.853816,-122.266313,Friday
17039366,NARCOTICS,DRUG VIOLATION,CARLETON STREET & M L KING JR WAY,2017-07-07 20:55:00,,,Friday
17031504,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1400 CARLETON ST,2017-06-02 15:36:00,37.859416,-122.281845,Friday
17091112,IDENTITY THEFT,FRAUD,1500 BEVERLY PL,2017-05-19 09:50:00,37.886234,-122.283626,Friday
17022242,NARCOTICS,DRUG VIOLATION,FIFTH STREET & UNIVERSITY AVE,2017-04-21 22:59:00,37.867639,-122.298782,Friday
17015170,THEFT MISD. (UNDER $950),LARCENY,900 PARKER ST,2017-03-17 15:00:00,37.858455,-122.293374,Friday
17028356,BURGLARY AUTO,BURGLARY - VEHICLE,ASHBY AVENUE & BENVENUE AVE,2017-05-19 08:30:00,37.856884,-122.254249,Friday
17026801,ASSAULT/BATTERY MISD.,ASSAULT,1300 PERALTA AVE,2017-05-12 09:20:00,37.880859,-122.287774,Friday
17013341,NARCOTICS,DRUG VIOLATION,BAKER STREET & SIXTY-THIRD ST,2017-03-10 03:16:00,,,Friday
17090761,BURGLARY AUTO,BURGLARY - VEHICLE,1300 STANNAGE AVE,2017-04-14 23:45:00,37.8808,-122.294036,Friday
17048727,2ND RESPONSE,NOISE VIOLATION,2500 ETNA ST,2017-08-18 23:21:00,37.865797,-122.252741,Friday
17043968,DISTURBANCE,DISORDERLY CONDUCT,UNIVERSITY AVENUE & SECOND ST,2017-07-28 19:35:00,37.866981,-122.302083,Friday
17091051,VANDALISM,VANDALISM,1900 ACTON ST,2017-05-26 20:00:00,37.871225,-122.284447,Friday
17090734,THEFT MISD. (UNDER $950),LARCENY,2300 CALIFORNIA ST,2017-04-21 20:00:00,37.865963,-122.279288,Friday
17018001,ASSAULT/BATTERY FEL.,ASSAULT,2200 SHATTUCK AVE,2017-03-31 21:40:00,37.869363,-122.268028,Friday
17036254,THEFT MISD. (UNDER $950),LARCENY,2900 SAN PABLO AVE,2017-06-23 18:19:00,37.853576,-122.287202,Friday
17029884,DISTURBANCE,DISORDERLY CONDUCT,MILVIA STREET & ALLSTON WAY,2017-05-26 14:33:00,37.869057,-122.270463,Friday
17028302,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2700 DWIGHT WAY,2017-05-19 00:01:00,37.865748,-122.253396,Friday
17091528,VANDALISM,VANDALISM,2600 PIEDMONT AVE,2017-08-04 13:45:00,37.863893,-122.251422,Friday
17091372,THEFT MISD. (UNDER $950),LARCENY,2900 GARBER ST,2017-07-14 18:30:00,37.860933,-122.248758,Friday
17018018,BURGLARY AUTO,BURGLARY - VEHICLE,2300 BANCROFT WAY,2017-03-31 16:15:00,37.868199,-122.263253,Friday
17043948,BURGLARY AUTO,BURGLARY - VEHICLE,BANCROFT WAY & DANA ST,2017-07-28 19:05:00,37.868424,-122.261451,Friday
17014997,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,2017-03-17 20:35:00,37.858079,-122.268016,Friday
17022084,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,SACRAMENTO STREET & DWIGHT WAY,2017-04-21 01:59:00,37.862202,-122.281026,Friday
17041183,THEFT MISD. (UNDER $950),LARCENY,1800 CHANNING WAY,2017-07-14 17:57:00,37.864872,-122.274587,Friday
17090778,THEFT MISD. (UNDER $950),LARCENY,2000 DURANT AVE,2017-04-14 06:55:00,37.866426,-122.269762,Friday
17090522,VANDALISM,VANDALISM,POTTER STREET & SEVENTH ST,2017-03-10 18:00:00,37.851516,-122.291239,Friday
17048789,BURGLARY AUTO,BURGLARY - VEHICLE,200 MARINA BLVD,2017-08-18 22:30:00,37.868667,-122.313656,Friday
17013644,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1200 VIRGINIA ST,2017-03-10 18:00:00,37.873941,-122.289764,Friday
17047144,ASSAULT/BATTERY MISD.,ASSAULT,1900 SHATTUCK AVE,2017-08-11 08:55:00,37.873687,-122.268616,Friday
17016365,ROBBERY,ROBBERY,2800 MCGEE AVE,2017-03-24 04:00:00,37.857474,-122.275425,Friday
17090844,THEFT MISD. (UNDER $950),LARCENY,2600 SAN PABLO AVE,2017-04-28 23:30:00,37.85922,-122.289035,Friday
17046102,VANDALISM,VANDALISM,3300 ADELINE ST,2017-08-04 17:15:00,37.84827,-122.271788,Friday
17014961,GUN/WEAPON,WEAPONS OFFENSE,GILMAN STREET & EIGHTH ST,2017-03-17 17:59:00,37.879799,-122.299187,Friday
17016527,DISTURBANCE,DISORDERLY CONDUCT,1700 FOURTH ST,2017-03-24 19:41:00,37.871268,-122.30106,Friday
17091423,THEFT FELONY (OVER $950),LARCENY,2400 HASTE ST,2017-07-21 20:35:00,37.865849,-122.259977,Friday
17016507,VANDALISM,VANDALISM,1500 ASHBY AVE,2017-03-24 16:09:00,37.853316,-122.278738,Friday
17019374,BURGLARY AUTO,BURGLARY - VEHICLE,100 BOLIVAR DR,2017-04-07 09:00:00,,,Friday
17028369,DOMESTIC VIOLENCE,FAMILY OFFENSE,1500 WOOLSEY ST,2017-05-19 14:20:00,37.85062,-122.278313,Friday
17019920,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1200 SIXTH ST,2017-04-07 17:00:00,37.881142,-122.30191,Friday
17018099,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,900 EUCLID AVE,2017-03-31 16:20:00,37.895076,-122.264743,Friday
17090920,THEFT MISD. (UNDER $950),LARCENY,1980 ALLSTON WAY,2017-05-12 15:20:00,37.868977,-122.271117,Friday
17013541,DISTURBANCE,DISORDERLY CONDUCT,FOURTH STREET & DWIGHT WAY,2017-03-10 22:47:00,37.859557,-122.29733,Friday
17036268,FRAUD/FORGERY,FRAUD,1400 OXFORD ST,2017-06-23 18:37:00,37.882135,-122.267239,Friday
17021171,DOMESTIC VIOLENCE,FAMILY OFFENSE,2300 TELEGRAPH AVE,2017-04-14 23:30:00,37.868714,-122.259189,Friday
17025358,BURGLARY AUTO,BURGLARY - VEHICLE,2400 DURANT AVE,2017-05-05 19:01:00,37.867513,-122.26127,Friday
17031693,THEFT MISD. (UNDER $950),LARCENY,2000 KITTREDGE ST,2017-06-02 22:00:00,37.868204,-122.270054,Friday
17037086,THEFT MISD. (UNDER $950),LARCENY,1900 DWIGHT WAY,2017-06-16 12:00:00,37.863353,-122.272097,Friday
17014923,DISTURBANCE,DISORDERLY CONDUCT,3100 SHATTUCK AVE,2017-03-10 00:01:00,37.852956,-122.266195,Friday
17012136,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2700 HILGARD AVE,2017-03-03 12:45:00,37.878941,-122.257277,Friday
17050579,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1300 QUEENS RD,2017-08-25 21:00:00,37.88588,-122.253359,Friday
17043904,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2000 HEARST AVE,2017-07-28 02:00:00,37.873639,-122.27064,Friday
17090620,THEFT MISD. (UNDER $950),LARCENY,2400 TENTH ST,2017-03-31 20:00:00,37.86249,-122.29124,Friday
17022918,THEFT FELONY (OVER $950),LARCENY,900 SAN BENITO RD,2017-04-14 12:00:00,37.892152,-122.269211,Friday
17012175,ASSAULT/BATTERY MISD.,ASSAULT,2200 SHATTUCK AVE,2017-03-03 20:00:00,37.869363,-122.268028,Friday
17031382,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,DURANT AVENUE & COLLEGE AVE,2017-06-02 00:46:00,37.868352,-122.254459,Friday
17014944,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,3100 MABEL ST,2017-03-17 08:20:00,37.851107,-122.28324,Friday
17026824,MUNICIPAL CODE,ALL OTHER OFFENSES,2800 SEVENTH ST,2017-05-12 09:16:00,37.855106,-122.29242,Friday
17033062,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1600 GRANT ST,2017-06-09 11:10:00,37.877528,-122.275956,Friday
17039206,THEFT MISD. (UNDER $950),LARCENY,2100 SHATTUCK AVE,2017-07-07 10:04:00,37.871167,-122.268285,Friday
17046067,SEXUAL ASSAULT FEL.,SEX CRIME,200 UNIVERSITY AVE,2017-08-04 20:00:00,37.865491,-122.310065,Friday
17037854,DISTURBANCE,DISORDERLY CONDUCT,1600 WOOLSEY ST,2017-06-30 21:44:00,37.850899,-122.276174,Friday
17022178,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2000 KITTREDGE ST,2017-04-21 15:25:00,37.868204,-122.270054,Friday
17090616,VANDALISM,VANDALISM,1200 MONTEREY AVE,2017-03-24 23:00:00,37.882526,-122.282131,Friday
17090884,BURGLARY AUTO,BURGLARY - VEHICLE,1500 LE ROY AVE,2017-05-05 23:00:00,37.881776,-122.260421,Friday
17013522,NARCOTICS,DRUG VIOLATION,ACTON STREET & ADDISON ST,2017-03-10 21:27:00,37.869167,-122.284138,Friday
17042661,BURGLARY AUTO,BURGLARY - VEHICLE,2200 DWIGHT WAY,2017-07-21 19:00:00,37.864238,-122.265263,Friday
17020730,ASSAULT/BATTERY MISD.,ASSAULT,1400 SIXTH ST,2017-04-14 14:10:00,37.877417,-122.300713,Friday
17023721,NARCOTICS,DRUG VIOLATION,1900 SACRAMENTO ST,2017-04-28 23:28:00,37.871713,-122.282185,Friday
17041016,BURGLARY AUTO,BURGLARY - VEHICLE,1600 BLAKE ST,2017-07-14 22:00:00,37.861653,-122.278529,Friday
17043777,NARCOTICS,DRUG VIOLATION,2500 DURANT AVE,2017-07-28 00:57:00,37.867852,-122.258699,Friday
17090688,THEFT MISD. (UNDER $950),LARCENY,1500 MILVIA ST,2017-04-07 09:45:00,37.879689,-122.271614,Friday
17091593,THEFT MISD. (UNDER $950),LARCENY,2000 DEL NORTE ST,2017-07-28 10:00:00,37.889017,-122.272389,Friday
17035830,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1000 CHANNING WAY,2017-06-16 15:00:00,37.862462,-122.292149,Friday
17017974,NARCOTICS,DRUG VIOLATION,SHATTUCK AVENUE & ADDISON ST,2017-03-31 19:27:00,37.871167,-122.268285,Friday
17090563,THEFT MISD. (UNDER $950),LARCENY,TELEGRAPH AVENUE &CHANNING WAY,2017-03-10 19:40:00,,,Friday
17013542,ROBBERY,ROBBERY,2100 SAN PABLO AVE,2017-03-10 22:45:00,37.867533,-122.291719,Friday
17091595,THEFT MISD. (UNDER $950),LARCENY,1700 SIXTY-THIRD ST,2017-08-11 18:00:00,,,Friday
17025402,DISTURBANCE,DISORDERLY CONDUCT,800 BOLIVAR DR,2017-05-05 22:37:00,,,Friday
17042384,DISTURBANCE,DISORDERLY CONDUCT,2800 SACRAMENTO ST,2017-07-21 09:09:00,37.856792,-122.279845,Friday
17033078,ROBBERY,ROBBERY,2100 SHATTUCK AVE,2017-06-09 12:51:00,37.871167,-122.268285,Friday
17039388,NARCOTICS,DRUG VIOLATION,M L KING JR WAY & HEARST AVE,2017-07-07 22:29:00,,,Friday
17036086,DISTURBANCE,DISORDERLY CONDUCT,1900 BERKELEY WAY,2017-06-23 00:55:00,37.87247,-122.273021,Friday
17031724,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1900 ADDISON ST,2017-06-02 09:54:00,37.870639,-122.272468,Friday
17019347,THEFT FELONY (OVER $950),LARCENY,2800 TELEGRAPH AVE,2017-04-07 15:00:00,37.859309,-122.259291,Friday
17016517,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1900 M L KING JR WAY,2017-03-24 18:50:00,,,Friday
17091635,BURGLARY AUTO,BURGLARY - VEHICLE,1715 63RD STREET UPPER,2017-08-18 00:05:00,37.847654,-122.272651,Friday
17029770,DISTURBANCE,DISORDERLY CONDUCT,2100 MILVIA ST,2017-05-26 00:00:00,37.870603,-122.270612,Friday
17091291,THEFT MISD. (UNDER $950),LARCENY,800 KEELER AVE,2017-06-09 03:00:00,37.897147,-122.263275,Friday
17029869,THEFT MISD. (UNDER $950),LARCENY,1400 OXFORD ST,2017-05-26 13:01:00,37.882135,-122.267239,Friday
17025955,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1400 STANNAGE AVE,2017-05-05 18:30:00,37.878963,-122.293446,Friday
17091111,THEFT MISD. (UNDER $950),LARCENY,200 ALVARADO RD,2017-06-09 16:30:00,37.855953,-122.236475,Friday
17042474,THEFT FROM AUTO,LARCENY - FROM VEHICLE,100 UNIVERSITY AVE,2017-07-21 05:30:00,37.86331,-122.316113,Friday
17029792,BURGLARY AUTO,BURGLARY - VEHICLE,2800 SHASTA RD,2017-05-26 03:10:00,37.888064,-122.256304,Friday
17019466,DOMESTIC VIOLENCE,FAMILY OFFENSE,800 HEARST AVE,2017-04-07 23:47:00,37.869084,-122.299245,Friday
17091400,THEFT MISD. (UNDER $950),LARCENY,2400 HASTE ST,2017-07-14 00:25:00,37.865849,-122.259977,Friday
17019928,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1600 UNIVERSITY AVE,2017-04-07 22:30:00,37.870652,-122.27958,Friday
17048715,2ND RESPONSE,NOISE VIOLATION,2600 COLLEGE AVE,2017-08-18 22:54:00,37.863598,-122.253693,Friday
17029849,THEFT MISD. (UNDER $950),LARCENY,1300 SAN PABLO AVE,2017-05-26 12:48:00,37.880262,-122.295809,Friday
17042540,ROBBERY,ROBBERY,HEARST AVENUE & CALIFORNIA ST,2017-07-21 23:55:00,37.872435,-122.279988,Friday
17090747,VANDALISM,VANDALISM,500 NEILSON ST,2017-04-14 21:00:00,37.898135,-122.286256,Friday
17090877,VANDALISM,VANDALISM,1800 PARKER ST,2017-05-05 16:15:00,37.861283,-122.273911,Friday
17036474,THEFT FELONY (OVER $950),LARCENY,2700 ASHBY PL,2017-06-23 08:00:00,37.85717,-122.252209,Friday
17022434,IDENTITY THEFT,FRAUD,2100 SPAULDING AVE,2017-03-24 12:00:00,37.869578,-122.280839,Friday
17023837,BURGLARY AUTO,BURGLARY - VEHICLE,1200 MONTEREY AVE,2017-04-28 17:15:00,37.882526,-122.282131,Friday
17090919,THEFT MISD. (UNDER $950),LARCENY,600 CEDAR ST,2017-05-05 15:30:00,37.873089,-122.304616,Friday
17016360,BURGLARY AUTO,BURGLARY - VEHICLE,2800 TENTH ST,2017-03-24 02:30:00,37.855968,-122.289186,Friday
17014996,ROBBERY,ROBBERY,BLAKE STREET & FULTON ST,2017-03-17 20:40:00,37.863353,-122.265053,Friday
17030222,THEFT MISD. (UNDER $950),LARCENY,200 UNIVERSITY AVE,2017-05-26 15:00:00,37.865491,-122.310065,Friday
17028437,BURGLARY AUTO,BURGLARY - VEHICLE,2400 DURANT AVE,2017-05-19 13:00:00,37.867513,-122.26127,Friday
17012306,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,2800 NINTH ST,2017-03-03 18:00:00,37.855748,-122.290281,Friday
17031677,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1500 SCENIC AVE,2017-06-02 21:00:00,37.880893,-122.263673,Friday
17044068,BURGLARY AUTO,BURGLARY - VEHICLE,200 MARINA BLVD,2017-07-28 23:00:00,37.868667,-122.313656,Friday
17034701,THEFT MISD. (UNDER $950),LARCENY,2100 SHATTUCK AVE,2017-06-16 21:27:00,37.871167,-122.268285,Friday
17050470,NARCOTICS,DRUG VIOLATION,FOURTH STREET & GILMAN ST,2017-08-25 23:28:00,37.878915,-122.303521,Friday
17090536,THEFT FELONY (OVER $950),LARCENY,2300 PIEDMONT AVE,2017-03-10 20:35:00,37.869839,-122.252365,Friday
17091428,BURGLARY AUTO,BURGLARY - VEHICLE,2100 MILVIA ST,2017-07-21 21:45:00,37.870603,-122.270612,Friday
17042539,DOMESTIC VIOLENCE,FAMILY OFFENSE,1900 OXFORD ST,2017-07-21 22:00:00,37.873885,-122.266332,Friday
17091490,THEFT FELONY (OVER $950),LARCENY,1500 MILVIA ST,2017-07-28 16:05:00,37.879689,-122.271614,Friday
17023725,2ND RESPONSE,NOISE VIOLATION,2300 DWIGHT WAY,2017-04-28 22:52:00,37.864535,-122.262993,Friday
