"year","place","age","time"
2012,1498,34,4545
2012,1499,46,4545
2012,1500,45,4545
2012,1501,45,4545
2012,1502,26,4546
2012,1503,39,4546
2012,1504,30,4546
2012,1505,29,4546
2012,1506,32,4548
2012,1507,40,4548
2012,1508,32,4548
2012,1509,24,4548
2012,1510,50,4548
2012,1511,44,4549
2012,1512,25,4549
2012,1513,25,4549
2012,1514,28,4549
2012,1515,40,4549
2012,1516,41,4550
2012,1517,31,4550
2012,1518,58,4550
2012,1519,57,4550
2012,1520,26,4551
2012,1521,50,4551
2012,1522,46,4551
2012,1523,44,4551
2012,1524,34,4552
2012,1525,32,4552
2012,1526,43,4552
2012,1527,54,4552
2012,1528,53,4552
2012,1529,37,4552
2012,1530,46,4552
2012,1531,32,4553
2012,1532,26,4553
2012,1533,40,4553
2012,1534,30,4553
2012,1535,26,4553
2012,1536,32,4554
2012,1537,28,4554
2012,1538,44,4554
2012,1539,30,4554
2012,1540,40,4555
2012,1541,26,4555
2012,1542,24,4556
2012,1543,28,4556
2012,1544,44,4556
2012,1545,28,4556
2012,1546,46,4556
2012,1547,24,4557
2012,1548,31,4557
2012,1549,59,4557
2012,1550,25,4558
2012,1551,58,4558
2012,1552,27,4558
2012,1553,38,4559
2012,1554,25,4559
2012,1555,28,4560
2012,1556,57,4560
2012,1557,27,4561
2012,1558,29,4561
2012,1559,47,4561
2012,1560,32,4562
2012,1561,60,4562
2012,1562,26,4562
2012,1563,37,4562
2012,1564,33,4563
2012,1565,25,4563
2012,1566,31,4564
2012,1567,33,4564
2012,1568,28,4565
2012,1569,27,4565
2012,1570,45,4565
2012,1571,43,4565
2012,1572,32,4566
2012,1573,26,4566
2012,1574,27,4566
2012,1575,40,4567
2012,1576,43,4568
2012,1577,41,4568
2012,1578,42,4568
2012,1579,31,4569
2012,1580,67,4572
2012,1581,27,4572
2012,1582,40,4573
2012,1583,48,4573
2012,1584,33,4573
2012,1585,44,4574
2012,1586,36,4574
2012,1587,46,4574
2012,1588,41,4574
2012,1589,27,4574
2012,1590,26,4574
2012,1591,33,4574
2012,1592,49,4575
2012,1593,31,4575
2012,1594,25,4576
2012,1595,36,4576
2012,1596,43,4576
2012,1597,27,4576
2012,1598,47,4577
2012,1599,48,4578
2012,1600,28,4578
2012,1601,41,4579
2012,1602,41,4581
2012,1603,43,4581
2012,1604,26,4581
2012,1605,30,4581
2012,1606,58,4582
2012,1607,44,4583
2012,1608,32,4583
2012,1609,30,4583
2012,1610,29,4583
2012,1611,36,4584
2012,1612,47,4584
2012,1613,53,4585
2012,1614,47,4586
2012,1615,25,4586
2012,1616,44,4586
2012,1617,39,4588
2012,1618,23,4588
2012,1619,25,4588
2012,1620,62,4589
2012,1621,54,4589
2012,1622,29,4589
2012,1623,43,4590
2012,1624,16,4590
2012,1625,50,4590
2012,1626,26,4590
2012,1627,35,4590
2012,1628,26,4591
2012,1629,27,4591
2012,1630,31,4591
2012,1631,26,4591
2012,1632,32,4591
2012,1633,32,4592
2012,1634,26,4592
2012,1635,28,4592
2012,1636,25,4592
2012,1637,23,4593
2012,1638,46,4593
2012,1639,30,4593
2012,1640,50,4594
2012,1641,47,4594
2012,1642,36,4594
2012,1643,51,4595
2012,1644,26,4595
2012,1645,35,4595
2012,1646,33,4595
2012,1647,47,4597
2012,1648,29,4597
2012,1649,39,4597
2012,1650,48,4598
2012,1651,40,4598
2012,1652,50,4598
2012,1653,16,4598
2012,1654,45,4598
2012,1655,30,4598
2012,1656,53,4599
2012,1657,51,4599
2012,1658,25,4600
2012,1659,38,4600
2012,1660,37,4601
2012,1661,23,4601
2012,1662,41,4602
2012,1663,54,4603
2012,1664,52,4603
2012,1665,40,4603
2012,1666,25,4604
2012,1667,29,4604
2012,1668,35,4605
2012,1669,30,4605
2012,1670,29,4605
2012,1671,57,4605
2012,1672,45,4605
2012,1673,33,4605
2012,1674,26,4606
2012,1675,35,4606
2012,1676,44,4607
2012,1677,49,4607
2012,1678,43,4608
2012,1679,23,4608
2012,1680,49,4609
2012,1681,33,4609
2012,1682,25,4609
2012,1683,30,4609
2012,1684,49,4610
2012,1685,44,4610
2012,1686,27,4610
2012,1687,28,4610
2012,1688,36,4611
2012,1689,39,4611
2012,1690,20,4612
2012,1691,37,4612
2012,1692,25,4612
2012,1693,39,4612
2012,1694,37,4612
2012,1695,43,4614
2012,1696,30,4615
2012,1697,31,4615
2012,1698,29,4615
2012,1699,42,4616
2012,1700,44,4616
2012,1701,37,4617
2012,1702,26,4617
2012,1703,50,4618
2012,1704,32,4618
2012,1705,28,4618
2012,1706,28,4619
2012,1707,30,4620
2012,1708,47,4621
2012,1709,29,4621
2012,1710,32,4622
2012,1711,25,4623
2012,1712,30,4623
2012,1713,29,4623
2012,1714,29,4624
2012,1715,24,4624
2012,1716,23,4625
2012,1717,59,4625
2012,1718,54,4625
2012,1719,31,4626
2012,1720,34,4626
2012,1721,43,4626
2012,1722,48,4627
2012,1723,42,4627
2012,1724,48,4627
2012,1725,44,4628
2012,1726,42,4629
2012,1727,35,4629
2012,1728,37,4630
2012,1729,36,4630
2012,1730,30,4630
2012,1731,60,4630
2012,1732,41,4631
2012,1733,45,4631
2012,1734,50,4632
2012,1735,60,4632
2012,1736,43,4632
2012,1737,28,4632
2012,1738,38,4633
2012,1739,25,4634
2012,1740,27,4634
2012,1741,26,4634
2012,1742,34,4634
2012,1743,36,4635
2012,1744,29,4635
2012,1745,41,4635
2012,1746,36,4636
2012,1747,46,4636
2012,1748,32,4636
2012,1749,31,4637
2012,1750,54,4637
2012,1751,52,4638
2012,1752,51,4638
2012,1753,32,4639
2012,1754,27,4640
2012,1755,54,4640
2012,1756,42,4640
2012,1757,35,4640
2012,1758,35,4640
2012,1759,52,4640
2012,1760,43,4641
2012,1761,35,4641
2012,1762,53,4642
2012,1763,29,4642
2012,1764,44,4642
2012,1765,47,4643
2012,1766,32,4643
2012,1767,54,4643
2012,1768,60,4643
2012,1769,29,4643
2012,1770,32,4643
2012,1771,43,4644
2012,1772,30,4644
2012,1773,57,4644
2012,1774,20,4644
2012,1775,42,4645
2012,1776,38,4645
2012,1777,48,4646
2012,1778,29,4646
2012,1779,40,4646
2012,1780,28,4647
2012,1781,38,4647
2012,1782,31,4648
2012,1783,44,4648
2012,1784,47,4648
2012,1785,37,4649
2012,1786,27,4649
2012,1787,46,4649
2012,1788,40,4649
2012,1789,30,4650
2012,1790,41,4650
2012,1791,38,4650
2012,1792,22,4650
2012,1793,26,4651
2012,1794,35,4651
2012,1795,43,4651
2012,1796,45,4652
2012,1797,34,4652
2012,1798,34,4652
2012,1799,37,4654
2012,1800,52,4654
2012,1801,27,4654
2012,1802,55,4654
2012,1803,43,4654
2012,1804,25,4654
2012,1805,50,4655
2012,1806,51,4656
2012,1807,46,4656
2012,1808,32,4656
2012,1809,36,4656
2012,1810,38,4657
2012,1811,26,4657
2012,1812,24,4658
2012,1813,50,4658
2012,1814,52,4658
2012,1815,29,4658
2012,1816,50,4659
2012,1817,52,4659
2012,1818,36,4659
2012,1819,24,4660
2012,1820,27,4661
2012,1821,26,4661
2012,1822,31,4661
2012,1823,39,4662
2012,1824,14,4662
2012,1825,27,4662
2012,1826,32,4663
2012,1827,41,4663
2012,1828,45,4663
2012,1829,39,4664
2012,1830,46,4664
2012,1831,23,4665
2012,1832,34,4665
2012,1833,43,4665
2012,1834,51,4665
2012,1835,32,4666
2012,1836,34,4666
2012,1837,46,4666
2012,1838,27,4666
2012,1839,49,4666
2012,1840,25,4666
2012,1841,18,4667
2012,1842,36,4667
2012,1843,25,4667
2012,1844,57,4668
2012,1845,45,4668
2012,1846,26,4668
2012,1847,24,4668
2012,1848,35,4668
2012,1849,27,4668
2012,1850,56,4668
2012,1851,36,4669
2012,1852,39,4670
2012,1853,32,4670
2012,1854,42,4670
2012,1855,29,4670
2012,1856,30,4671
2012,1857,41,4671
2012,1858,35,4671
2012,1859,33,4671
2012,1860,31,4671
2012,1861,34,4672
2012,1862,33,4673
2012,1863,27,4673
2012,1864,40,4673
2012,1865,35,4674
2012,1866,32,4674
2012,1867,35,4675
2012,1868,39,4675
2012,1869,51,4676
2012,1870,47,4676
2012,1871,26,4676
2012,1872,32,4676
2012,1873,28,4676
2012,1874,49,4677
2012,1875,28,4677
2012,1876,30,4677
2012,1877,27,4677
2012,1878,50,4677
2012,1879,34,4677
2012,1880,29,4677
2012,1881,27,4678
2012,1882,41,4678
2012,1883,39,4679
2012,1884,36,4679
2012,1885,39,4679
2012,1886,43,4679
2012,1887,27,4680
2012,1888,43,4680
2012,1889,37,4680
2012,1890,52,4680
2012,1891,26,4680
2012,1892,27,4680
2012,1893,22,4680
2012,1894,55,4681
2012,1895,43,4682
2012,1896,28,4683
2012,1897,31,4684
2012,1898,37,4684
2012,1899,29,4685
2012,1900,32,4685
2012,1901,26,4686
2012,1902,31,4686
2012,1903,31,4686
2012,1904,63,4686
2012,1905,51,4687
2012,1906,25,4688
2012,1907,39,4688
2012,1908,39,4689
2012,1909,60,4689
2012,1910,31,4689
2012,1911,33,4690
2012,1912,41,4691
2012,1913,42,4691
2012,1914,24,4692
2012,1915,31,4692
2012,1916,42,4692
2012,1917,32,4692
2012,1918,39,4693
2012,1919,42,4693
2012,1920,55,4693
2012,1921,30,4693
2012,1922,56,4693
2012,1923,45,4693
2012,1924,28,4694
2012,1925,26,4694
2012,1926,60,4694
2012,1927,27,4694
2012,1928,26,4694
2012,1929,26,4694
2012,1930,43,4695
2012,1931,33,4695
2012,1932,24,4695
2012,1933,37,4696
2012,1934,28,4696
2012,1935,36,4696
2012,1936,24,4696
2012,1937,41,4696
2012,1938,31,4696
2012,1939,25,4697
2012,1940,35,4697
2012,1941,47,4697
2012,1942,61,4697
2012,1943,27,4697
2012,1944,31,4697
2012,1945,46,4697
2012,1946,33,4698
2012,1947,43,4698
2012,1948,41,4699
2012,1949,33,4699
2012,1950,51,4699
2012,1951,24,4699
2012,1952,59,4700
2012,1953,46,4700
2012,1954,58,4700
2012,1955,26,4700
2012,1956,27,4700
2012,1957,30,4701
2012,1958,55,4701
2012,1959,50,4701
2012,1960,33,4701
2012,1961,40,4701
2012,1962,32,4702
2012,1963,31,4702
2012,1964,29,4702
2012,1965,28,4702
2012,1966,28,4702
2012,1967,22,4702
2012,1968,39,4702
2012,1969,31,4703
2012,1970,29,4704
2012,1971,31,4704
2012,1972,42,4704
2012,1973,48,4704
2012,1974,36,4704
2012,1975,34,4705
2012,1976,31,4706
2012,1977,37,4707
2012,1978,30,4707
2012,1979,23,4708
2012,1980,43,4708
2012,1981,57,4708
2012,1982,38,4709
2012,1983,35,4709
2012,1984,25,4710
2012,1985,53,4710
2012,1986,34,4710
2012,1987,29,4710
2012,1988,30,4711
2012,1989,25,4711
2012,1990,37,4712
2012,1991,33,4712
2012,1992,31,4712
2012,1993,31,4713
2012,1994,40,4714
2012,1995,46,4715
2012,1996,31,4715
2012,1997,23,4715
2012,1998,37,4716
2012,1999,59,4716
2012,2000,37,4716
2012,2001,40,4717
2012,2002,40,4717
2012,2003,28,4718
2012,2004,38,4718
2012,2005,23,4718
2012,2006,24,4720
2012,2007,27,4720
2012,2008,38,4720
2012,2009,42,4720
2012,2010,44,4720
2012,2011,64,4720
2012,2012,43,4721
2012,2013,40,4722
2012,2014,54,4722
2012,2015,29,4722
2012,2016,41,4722
2012,2017,25,4724
2012,2018,26,4725
2012,2019,29,4726
2012,2020,38,4726
2012,2021,44,4727
2012,2022,47,4727
2012,2023,15,4728
2012,2024,34,4728
2012,2025,25,4728
2012,2026,25,4729
2012,2027,29,4729
2012,2028,22,4729
2012,2029,43,4729
2012,2030,38,4729
2012,2031,52,4730
2012,2032,32,4730
2012,2033,30,4730
2012,2034,49,4730
2012,2035,28,4731
2012,2036,49,4731
2012,2037,56,4731
2012,2038,54,4732
2012,2039,26,4732
2012,2040,40,4732
2012,2041,25,4733
2012,2042,29,4733
2012,2043,28,4733
2012,2044,47,4733
2012,2045,25,4733
2012,2046,21,4733
2012,2047,53,4733
2012,2048,45,4733
2012,2049,31,4734
2012,2050,62,4734
2012,2051,49,4734
2012,2052,12,4734
2012,2053,40,4735
2012,2054,48,4735
2012,2055,25,4736
2012,2056,41,4736
2012,2057,43,4737
2012,2058,52,4737
2012,2059,29,4738
2012,2060,56,4738
2012,2061,28,4738
2012,2062,23,4738
2012,2063,28,4739
2012,2064,27,4740
2012,2065,28,4740
2012,2066,57,4740
2012,2067,46,4740
2012,2068,40,4740
2012,2069,29,4740
2012,2070,38,4741
2012,2071,49,4741
2012,2072,49,4741
2012,2073,47,4741
2012,2074,41,4742
2012,2075,28,4742
2012,2076,35,4743
2012,2077,27,4743
2012,2078,27,4743
2012,2079,41,4743
2012,2080,26,4743
2012,2081,45,4743
2012,2082,34,4743
2012,2083,42,4744
2012,2084,30,4744
2012,2085,47,4744
2012,2086,31,4744
2012,2087,29,4744
2012,2088,47,4744
2012,2089,33,4744
2012,2090,24,4745
2012,2091,37,4745
2012,2092,29,4745
2012,2093,50,4746
2012,2094,46,4746
2012,2095,43,4746
2012,2096,26,4746
2012,2097,30,4746
2012,2098,29,4747
2012,2099,24,4747
2012,2100,43,4747
2012,2101,61,4748
2012,2102,25,4748
2012,2103,28,4748
2012,2104,34,4749
2012,2105,24,4749
2012,2106,61,4750
2012,2107,30,4750
2012,2108,38,4750
2012,2109,59,4750
2012,2110,55,4750
2012,2111,39,4751
2012,2112,51,4751
2012,2113,36,4752
2012,2114,44,4752
2012,2115,29,4752
2012,2116,28,4752
2012,2117,28,4753
2012,2118,37,4753
2012,2119,50,4753
2012,2120,28,4753
2012,2121,60,4754
2012,2122,27,4754
2012,2123,47,4755
2012,2124,37,4755
2012,2125,47,4755
2012,2126,32,4755
2012,2127,46,4757
2012,2128,28,4758
2012,2129,35,4758
2012,2130,61,4759
2012,2131,33,4759
2012,2132,28,4759
2012,2133,43,4759
2012,2134,38,4759
2012,2135,33,4760
2012,2136,25,4760
2012,2137,46,4760
2012,2138,34,4760
2012,2139,32,4760
2012,2140,51,4761
2012,2141,35,4761
2012,2142,41,4761
2012,2143,32,4761
2012,2144,36,4761
2012,2145,29,4761
2012,2146,45,4762
2012,2147,45,4762
2012,2148,32,4762
2012,2149,28,4762
2012,2150,49,4762
2012,2151,58,4762
2012,2152,48,4762
2012,2153,29,4763
2012,2154,29,4764
2012,2155,25,4765
2012,2156,27,4765
2012,2157,51,4765
2012,2158,36,4766
2012,2159,39,4766
2012,2160,30,4767
2012,2161,66,4767
2012,2162,47,4769
2012,2163,50,4769
2012,2164,37,4770
2012,2165,39,4770
2012,2166,25,4771
2012,2167,49,4771
2012,2168,31,4771
2012,2169,32,4771
2012,2170,42,4772
2012,2171,29,4772
2012,2172,44,4772
2012,2173,30,4772
2012,2174,33,4773
2012,2175,41,4774
2012,2176,38,4774
2012,2177,28,4774
2012,2178,46,4774
2012,2179,29,4775
2012,2180,57,4777
2012,2181,33,4778
2012,2182,26,4778
2012,2183,30,4778
2012,2184,29,4778
2012,2185,42,4778
2012,2186,32,4779
2012,2187,38,4779
2012,2188,64,4779
2012,2189,22,4779
2012,2190,29,4780
2012,2191,42,4780
2012,2192,52,4780
2012,2193,36,4780
2012,2194,37,4780
2012,2195,52,4780
2012,2196,38,4780
2012,2197,33,4781
2012,2198,36,4781
2012,2199,34,4782
2012,2200,54,4782
2012,2201,26,4783
2012,2202,53,4783
2012,2203,53,4784
2012,2204,28,4784
2012,2205,38,4784
2012,2206,53,4785
2012,2207,54,4785
2012,2208,42,4786
2012,2209,53,4786
2012,2210,43,4787
2012,2211,56,4787
2012,2212,40,4788
2012,2213,46,4788
2012,2214,31,4789
2012,2215,29,4789
2012,2216,42,4789
2012,2217,27,4789
2012,2218,40,4789
2012,2219,30,4790
2012,2220,43,4790
2012,2221,37,4790
2012,2222,62,4790
2012,2223,33,4790
2012,2224,26,4790
2012,2225,46,4791
2012,2226,25,4792
2012,2227,33,4792
2012,2228,50,4793
2012,2229,53,4793
2012,2230,27,4793
2012,2231,29,4793
2012,2232,57,4793
2012,2233,31,4793
2012,2234,42,4793
2012,2235,29,4794
2012,2236,32,4794
2012,2237,48,4794
2012,2238,17,4794
2012,2239,29,4796
2012,2240,35,4796
2012,2241,39,4796
2012,2242,27,4796
2012,2243,33,4797
2012,2244,39,4797
2012,2245,30,4797
2012,2246,28,4797
2012,2247,41,4797
2012,2248,52,4798
2012,2249,36,4798
2012,2250,28,4799
2012,2251,32,4799
2012,2252,34,4799
2012,2253,36,4800
2012,2254,41,4800
2012,2255,28,4800
2012,2256,27,4800
2012,2257,27,4801
2012,2258,28,4801
2012,2259,33,4801
2012,2260,31,4801
2012,2261,26,4801
2012,2262,41,4801
2012,2263,51,4801
2012,2264,39,4801
2012,2265,31,4802
2012,2266,35,4803
2012,2267,33,4803
2012,2268,27,4803
2012,2269,33,4804
2012,2270,27,4804
2012,2271,47,4804
2012,2272,40,4804
2012,2273,55,4804
2012,2274,41,4805
2012,2275,27,4806
2012,2276,28,4806
2012,2277,43,4807
2012,2278,29,4808
2012,2279,39,4808
2012,2280,42,4808
2012,2281,26,4809
2012,2282,52,4810
2012,2283,37,4810
2012,2284,28,4810
2012,2285,38,4811
2012,2286,25,4811
2012,2287,32,4813
2012,2288,28,4813
2012,2289,25,4813
2012,2290,40,4814
2012,2291,47,4814
2012,2292,50,4815
2012,2293,43,4816
2012,2294,30,4816
2012,2295,29,4816
2012,2296,25,4816
2012,2297,45,4816
2012,2298,19,4817
2012,2299,31,4817
2012,2300,51,4817
2012,2301,49,4818
2012,2302,50,4819
2012,2303,27,4819
2012,2304,36,4819
2012,2305,33,4819
2012,2306,31,4819
2012,2307,40,4820
2012,2308,41,4820
2012,2309,23,4821
2012,2310,49,4822
2012,2311,55,4822
2012,2312,33,4822
2012,2313,34,4822
2012,2314,43,4822
2012,2315,37,4822
2012,2316,30,4823
2012,2317,40,4823
2012,2318,30,4824
2012,2319,44,4824
2012,2320,27,4825
2012,2321,38,4825
2012,2322,39,4826
2012,2323,30,4826
2012,2324,34,4826
2012,2325,29,4826
2012,2326,42,4826
2012,2327,32,4828
2012,2328,27,4828
2012,2329,49,4828
2012,2330,42,4829
2012,2331,57,4829
2012,2332,22,4830
2012,2333,39,4830
2012,2334,26,4831
2012,2335,43,4832
2012,2336,45,4832
2012,2337,57,4832
2012,2338,38,4833
2012,2339,24,4833
2012,2340,29,4833
2012,2341,36,4834
2012,2342,40,4834
2012,2343,32,4835
2012,2344,28,4835
2012,2345,24,4836
2012,2346,43,4836
2012,2347,32,4837
2012,2348,55,4838
2012,2349,31,4839
2012,2350,28,4839
2012,2351,30,4839
2012,2352,47,4839
2012,2353,24,4840
2012,2354,43,4840
2012,2355,22,4841
2012,2356,41,4841
2012,2357,29,4841
2012,2358,47,4841
2012,2359,35,4841
2012,2360,57,4842
2012,2361,35,4842
2012,2362,36,4842
2012,2363,38,4842
2012,2364,33,4844
2012,2365,45,4844
2012,2366,51,4844
2012,2367,31,4845
2012,2368,31,4845
2012,2369,29,4845
2012,2370,31,4845
2012,2371,25,4846
2012,2372,27,4846
2012,2373,31,4846
2012,2374,42,4847
2012,2375,37,4847
2012,2376,26,4848
2012,2377,25,4849
2012,2378,28,4849
2012,2379,25,4849
2012,2380,31,4850
2012,2381,32,4850
2012,2382,34,4850
2012,2383,31,4850
2012,2384,49,4851
2012,2385,33,4851
2012,2386,39,4851
2012,2387,48,4852
2012,2388,28,4852
2012,2389,35,4852
2012,2390,24,4852
2012,2391,27,4853
2012,2392,42,4853
2012,2393,29,4854
2012,2394,47,4854
2012,2395,43,4854
2012,2396,44,4854
2012,2397,36,4854
2012,2398,50,4855
2012,2399,28,4855
2012,2400,32,4855
2012,2401,48,4856
2012,2402,30,4856
2012,2403,34,4857
2012,2404,42,4857
2012,2405,20,4857
2012,2406,34,4858
2012,2407,24,4858
2012,2408,24,4858
2012,2409,37,4858
2012,2410,30,4858
2012,2411,33,4859
2012,2412,59,4859
2012,2413,37,4860
2012,2414,36,4860
2012,2415,58,4863
2012,2416,44,4863
2012,2417,37,4863
2012,2418,26,4863
2012,2419,28,4864
2012,2420,42,4864
2012,2421,42,4865
2012,2422,50,4865
2012,2423,30,4865
2012,2424,30,4865
2012,2425,48,4865
2012,2426,40,4866
2012,2427,31,4867
2012,2428,53,4868
2012,2429,30,4868
2012,2430,47,4869
2012,2431,28,4870
2012,2432,53,4870
2012,2433,26,4870
2012,2434,43,4870
2012,2435,34,4871
2012,2436,72,4871
2012,2437,19,4872
2012,2438,29,4872
2012,2439,32,4872
2012,2440,29,4873
2012,2441,32,4873
2012,2442,27,4873
2012,2443,33,4873
2012,2444,33,4873
2012,2445,40,4874
2012,2446,32,4874
2012,2447,26,4874
2012,2448,64,4875
2012,2449,42,4875
2012,2450,71,4876
2012,2451,30,4876
2012,2452,31,4877
2012,2453,31,4877
2012,2454,30,4877
2012,2455,26,4877
2012,2456,56,4879
2012,2457,41,4879
2012,2458,30,4879
2012,2459,38,4880
2012,2460,38,4880
2012,2461,50,4880
2012,2462,37,4880
2012,2463,49,4880
2012,2464,32,4881
2012,2465,58,4882
2012,2466,26,4882
2012,2467,34,4883
2012,2468,31,4883
2012,2469,29,4883
2012,2470,26,4883
2012,2471,31,4884
2012,2472,29,4884
2012,2473,23,4884
2012,2474,40,4884
2012,2475,31,4885
2012,2476,48,4886
2012,2477,44,4887
2012,2478,24,4887
2012,2479,23,4887
2012,2480,29,4888
2012,2481,29,4888
2012,2482,44,4889
2012,2483,45,4889
2012,2484,41,4889
2012,2485,31,4891
2012,2486,39,4892
2012,2487,35,4892
2012,2488,53,4892
2012,2489,22,4893
2012,2490,32,4893
2012,2491,31,4894
2012,2492,55,4895
2012,2493,46,4895
2012,2494,54,4895
2012,2495,26,4896
2012,2496,25,4896
2012,2497,24,4896
2012,2498,28,4896
2012,2499,43,4897
2012,2500,42,4897
2012,2501,30,4897
2012,2502,40,4897
2012,2503,28,4897
2012,2504,35,4897
2012,2505,32,4898
2012,2506,35,4899
2012,2507,27,4899
2012,2508,44,4899
2012,2509,51,4899
2012,2510,29,4900
2012,2511,31,4900
2012,2512,28,4900
2012,2513,30,4900
2012,2514,38,4900
2012,2515,32,4900
2012,2516,28,4901
2012,2517,51,4902
2012,2518,29,4902
2012,2519,43,4903
2012,2520,39,4903
2012,2521,35,4903
2012,2522,32,4904
2012,2523,32,4904
2012,2524,36,4905
2012,2525,29,4905
2012,2526,51,4906
2012,2527,58,4907
2012,2528,39,4907
2012,2529,25,4907
2012,2530,30,4908
2012,2531,55,4908
2012,2532,36,4909
2012,2533,41,4909
2012,2534,33,4909
2012,2535,33,4909
2012,2536,56,4910
2012,2537,31,4910
2012,2538,32,4910
2012,2539,34,4910
2012,2540,47,4910
2012,2541,45,4911
2012,2542,28,4911
2012,2543,41,4911
2012,2544,47,4911
2012,2545,31,4912
2012,2546,30,4912
2012,2547,25,4912
2012,2548,60,4913
2012,2549,31,4913
2012,2550,31,4913
2012,2551,39,4913
2012,2552,28,4914
2012,2553,14,4914
2012,2554,18,4914
2012,2555,34,4915
2012,2556,27,4915
2012,2557,34,4915
2012,2558,30,4915
2012,2559,41,4916
2012,2560,54,4916
2012,2561,27,4916
2012,2562,52,4916
2012,2563,42,4916
2012,2564,39,4917
2012,2565,46,4917
2012,2566,28,4918
2012,2567,29,4918
2012,2568,42,4919
2012,2569,39,4919
2012,2570,36,4920
2012,2571,43,4921
2012,2572,59,4921
2012,2573,48,4921
2012,2574,51,4921
2012,2575,44,4922
2012,2576,50,4922
2012,2577,52,4923
2012,2578,28,4923
2012,2579,34,4923
2012,2580,59,4923
2012,2581,52,4923
2012,2582,55,4924
2012,2583,37,4924
2012,2584,45,4925
2012,2585,27,4925
2012,2586,36,4925
2012,2587,24,4927
2012,2588,44,4927
2012,2589,30,4928
2012,2590,34,4928
2012,2591,42,4928
2012,2592,31,4930
2012,2593,34,4930
2012,2594,43,4930
2012,2595,30,4930
2012,2596,30,4931
2012,2597,38,4931
2012,2598,38,4932
2012,2599,25,4932
2012,2600,24,4933
2012,2601,36,4933
2012,2602,30,4933
2012,2603,22,4933
2012,2604,32,4933
2012,2605,38,4933
2012,2606,42,4934
2012,2607,54,4935
2012,2608,34,4936
2012,2609,39,4936
2012,2610,23,4936
2012,2611,60,4936
2012,2612,34,4937
2012,2613,55,4938
2012,2614,40,4938
2012,2615,61,4938
2012,2616,23,4939
2012,2617,46,4939
2012,2618,29,4939
2012,2619,42,4940
2012,2620,53,4940
2012,2621,42,4941
2012,2622,35,4941
2012,2623,30,4941
2012,2624,51,4942
2012,2625,28,4942
2012,2626,32,4943
2012,2627,41,4943
2012,2628,59,4943
2012,2629,30,4944
2012,2630,52,4944
2012,2631,30,4945
2012,2632,32,4945
2012,2633,37,4945
2012,2634,57,4946
2012,2635,26,4946
2012,2636,33,4947
2012,2637,35,4947
2012,2638,42,4947
2012,2639,35,4948
2012,2640,38,4948
2012,2641,27,4948
2012,2642,25,4949
2012,2643,28,4949
2012,2644,40,4949
2012,2645,21,4949
2012,2646,26,4950
2012,2647,37,4950
2012,2648,36,4950
2012,2649,36,4950
2012,2650,35,4951
2012,2651,33,4951
2012,2652,34,4951
2012,2653,29,4951
2012,2654,40,4952
2012,2655,33,4952
2012,2656,25,4952
2012,2657,41,4952
2012,2658,26,4953
2012,2659,41,4953
2012,2660,28,4954
2012,2661,37,4955
2012,2662,28,4955
2012,2663,42,4955
2012,2664,41,4955
2012,2665,52,4956
2012,2666,36,4956
2012,2667,32,4956
2012,2668,36,4957
2012,2669,28,4957
2012,2670,50,4958
2012,2671,29,4958
2012,2672,33,4958
2012,2673,37,4959
2012,2674,26,4959
2012,2675,30,4960
2012,2676,32,4960
2012,2677,23,4960
2012,2678,30,4960
2012,2679,31,4962
2012,2680,31,4962
2012,2681,49,4962
2012,2682,26,4962
2012,2683,51,4962
2012,2684,34,4963
2012,2685,53,4964
2012,2686,28,4964
2012,2687,45,4964
2012,2688,47,4964
2012,2689,29,4965
2012,2690,54,4965
2012,2691,24,4965
2012,2692,28,4966
2012,2693,33,4966
2012,2694,30,4967
2012,2695,42,4967
2012,2696,27,4968
2012,2697,26,4968
2012,2698,34,4968
2012,2699,31,4969
2012,2700,43,4970
2012,2701,60,4970
2012,2702,23,4970
2012,2703,57,4970
2012,2704,37,4970
2012,2705,29,4971
2012,2706,41,4971
2012,2707,47,4972
2012,2708,35,4972
2012,2709,45,4972
2012,2710,43,4973
2012,2711,24,4974
2012,2712,27,4974
2012,2713,25,4974
2012,2714,43,4974
2012,2715,28,4974
2012,2716,52,4975
2012,2717,30,4975
2012,2718,16,4975
2012,2719,60,4975
2012,2720,36,4975
2012,2721,23,4976
2012,2722,34,4976
2012,2723,46,4976
2012,2724,34,4976
2012,2725,51,4976
2012,2726,21,4976
2012,2727,53,4977
2012,2728,38,4977
2012,2729,33,4977
2012,2730,30,4977
2012,2731,35,4977
2012,2732,42,4978
2012,2733,44,4978
2012,2734,27,4978
2012,2735,27,4978
2012,2736,32,4978
2012,2737,35,4978
2012,2738,65,4979
2012,2739,54,4979
2012,2740,36,4980
2012,2741,41,4980
2012,2742,45,4980
2012,2743,42,4981
2012,2744,35,4981
2012,2745,51,4981
2012,2746,63,4982
2012,2747,33,4983
2012,2748,18,4983
2012,2749,25,4984
2012,2750,38,4984
2012,2751,15,4984
2012,2752,29,4985
2012,2753,45,4985
2012,2754,48,4985
2012,2755,58,4985
2012,2756,33,4986
2012,2757,34,4987
2012,2758,28,4987
2012,2759,33,4988
2012,2760,54,4988
2012,2761,39,4988
2012,2762,25,4989
2012,2763,47,4989
2012,2764,57,4989
2012,2765,33,4989
2012,2766,19,4989
2012,2767,38,4990
2012,2768,58,4990
