cz,czname,stateabbrv,aum,rm,pop2000,intersects_msa,cs_race_bla,cs_race_theil_2000,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,frac_traveltime_lt15,hhinc00,gini,inc_share_1perc,gini99,frac_middleclass,taxrate,subcty_total_expenditure_pc,tax_st_diff_top20,eitc_exposure,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,num_inst_pc,tuition,gradrate_r,cs_labforce,cs_elf_ind_man,d_tradeusch_pw_1990,frac_worked1416,mig_inflow,mig_outflow,cs_born_foreign,scap_ski90pcm,rel_tot,crime_violent,cs_fam_wkidsinglemom,cs_divorced,cs_married,incgrowth0010
4001.0,Magnolia,AR,38.56225,0.41897,34162,0.0,0.36037117,0.071285196,0.022345232,0.018039407,0.027191233,0.46306646,29000.701,0.44613,7.52,0.37093002,0.46933,0.008925445,1256.4669,1.0,0.0,4.758884390463338,16.572994451941817,-11.370527,-0.0004032344,0.02927229,2304.0,-0.01984117,0.55721635,0.2520056,1.748980041234797,0.0024614,0.009601311398630057,0.016216849130612963,0.008909543,-0.503752991637532,0.61785024,0.004829928,0.27728313,0.09236828,0.524151,-3.0966374e-05
4002.0,Shreveport,LA,38.13575,0.43503,499101,1.0,0.3812555,0.23698704,0.08329823,0.07477592,0.08879649,0.31190526,31564.527,0.53527,12.701,0.40826,0.44558,0.019704638,1944.9158,4.0,0.0,4.6550032918590745,17.4018375104173,-12.555364,0.048570275,0.01602882,2514.3486,-0.10594856,0.5958785,0.12302069,1.145965511414924,0.0023033,0.011560786293756174,0.012582623557155765,0.015054135,-0.7534121867574723,0.5457913,0.0030574973,0.32682633,0.11038057,0.5011706,-0.002366771
4003.0,Ruston,LA,40.35225,0.43153,74800,0.0,0.35459894,0.2065351,0.0400257,0.039959595,0.038159154,0.46352422,24714.89,0.51063,11.456,0.39607,0.4662,0.015408157,1398.2012,4.0,0.0,4.639068467240628,15.482385169618734,-4.9711194,0.019792177,0.053475935,2677.2974,0.034550738,0.55350596,0.13949591,0.7944383394721891,0.0020433,0.01566844919786096,0.020601604278074868,0.014172993,-0.9355492755188827,0.5675401,0.0029946524,0.2866296,0.080208756,0.48740035,-0.0012170988
4004.0,Many,LA,46.5605,0.41326,23459,0.0,0.16769683,0.16005182,0.017936388,0.021671675,0.008571372,0.3058428,30067.252,0.43824,9.71,0.34114,0.50916,0.014303065,1852.5568,4.0,0.0,4.458020050125313,15.959458892617452,-9.206351,0.026824519,0.04262756,520.0,,0.50685805,0.12693653,1.4412034829986058,0.0016615001,0.015900080992369666,0.013981840658169573,0.008833844,-1.5564641521850837,0.7088964,0.0031544396,0.23623188,0.08976316,0.5944831,0.0022478034
4101.0,Crossett,AR,38.56775,0.38687,24209,0.0,0.26874304,0.05386313,0.011253448,0.008781812,0.014907189,0.50150377,30092.701,0.43977,7.4100003,0.36567003,0.49639,0.0122447405,1466.7955,1.0,0.0,4.643253234750462,17.430108851920313,-11.592602,0.008560893,,,,0.5609097,0.2748425,1.061793850794004,0.0030144,0.010326737990003717,0.016977157255566113,0.02290974,-0.18329434562327304,0.7990004,0.0015696642,0.22457892,0.09692978,0.58992845,-0.007312668
4102.0,Pine Bluff,AR,36.637253,0.42613,168122,1.0,0.42089078,0.2375423,0.045995556,0.042032268,0.047679428,0.39600348,27098.607,0.45351,8.2560005,0.37094998,0.4442,0.013163108,1369.6177,1.0,0.0,5.002205004134384,17.99896582603922,-15.881655,0.009106442,0.017844185,2088.6277,-0.041267827,0.5477696,0.20860031,0.8690097496972744,0.0032785002,0.007226894754999345,0.012824020651669621,0.015693238,-0.922645740903451,0.5245298,0.0027896408,0.31692883,0.10676547,0.52101916,-0.009097185
4103.0,El Dorado,AR,37.579002,0.43772,89373,0.0,0.34363845,0.09333361,0.022145739,0.023424027,0.02291922,0.43696898,30514.271,0.44884,9.389,0.35495,0.49518,0.011503421,1389.8828,1.0,0.0,4.72535567676995,16.560445369172808,-9.727983,0.005486712,0.022378122,1244.4507,-0.06929451,0.5621301,0.2722701,1.4523597341929277,0.0026725,0.008537253980508655,0.013035256733017801,0.009602576,-0.21225490606698508,0.67220527,0.0021259217,0.27040043,0.10630519,0.5546431,-0.011265781
4200.0,Little Rock,AR,37.99,0.39308,630854,1.0,0.20675465,0.27811375,0.07264726,0.06483207,0.0766673,0.2925001,36101.203,0.4842,11.732,0.36688,0.5049,0.014078402,1686.6173,1.0,0.0,5.364682393256833,17.403528674209625,-9.09216,0.006978024,0.017436681,4960.861,-0.11354955,0.6632895,0.11394065,1.3528643027008433,0.0042819,0.02007279021770489,0.017775903774882935,0.022963025,-0.047357345984753225,0.57683074,0.0033272358,0.24659891,0.11954511,0.5625128,-0.005397281
4301.0,Stuttgart,AR,39.83075,0.39863,40542,0.0,0.24890237,0.11339218,0.018092385,0.022857895,0.015462967,0.52899474,30499.936,0.44503,9.649,0.34854,0.47431,0.011504438,1426.5951,1.0,0.0,4.6728395061728385,15.863876028806585,-12.254342,0.012881872,,,,0.57774997,0.20014149,6.220408683845022,0.0043944,0.01220956045582359,0.01620541660500222,0.0042313817,-0.3674974133617669,0.65766364,0.0014306152,0.27447063,0.11099592,0.5679548,-0.0003063131
4302.0,Searcy,AR,41.313,0.37224,94324,0.0,0.08767652,0.1350294,0.026989343,0.025367396,0.029003778,0.42121187,28364.957,0.43444,8.856,0.34587997,0.51408,0.009635908,1251.8402,1.0,0.0,4.532545834871416,17.108797834379224,3.5399325,0.0070125847,0.02120351,5684.064,0.05907414,0.59501153,0.18335374,1.7980569092698238,0.0038212002,0.019433018107798652,0.020026716424239855,0.012311171,-0.7422419365096471,0.6104809,0.0010707773,0.19669133,0.105336785,0.6151684,-0.0026361549
4401.0,London,KY,39.095497,0.35722,144931,0.0,0.012826794,0.10535091,0.028378606,0.025524087,0.024899472,0.34482476,22044.168,0.51097,13.431001,0.37666,0.47547,0.008431025,1163.9259,0.20000000000000018,0.0,6.01471075673203,16.713383886255926,-2.2370188,0.016104368,0.01379967,10136.0205,0.027583381,0.49228087,0.16394177,0.2754896038511292,0.0031082002,0.006520344163774486,0.005913158675507655,0.006529838,-1.4618112590861372,0.5068757,0.00040019045,0.2007874,0.10653014,0.6090464,0.002249126
4402.0,Richmond,KY,38.85325,0.34829,116256,0.0,0.027396435,0.10528193,0.05060542,0.04702052,0.05758208,0.34997872,25663.873,0.42264,7.7799997,0.34484,0.50869,0.010713481,1205.4309,0.20000000000000018,0.0,5.932290515144816,15.89009506964404,-0.15678793,-0.002651912,0.017203413,1728.7562,0.066883825,0.5941269,0.20463772,2.075809703557899,0.0033471999,0.01989574731626755,0.01590455546380402,0.009990737,-1.328484730511314,0.41276148,0.0021504266,0.20502582,0.10737996,0.5554757,0.00088485645
4501.0,West Liberty,KY,38.44575,0.34151,49887,0.0,0.019784713,0.15745513,0.011130944,0.0094811795,0.009704846,0.29461363,20801.635,0.50788,16.386,0.34401998,0.45629,0.0074302033,1271.8518,0.20000000000000018,0.0,6.784242424242424,14.831426997245178,-5.5515847,0.029847825,0.020045303,3750.0,-0.17636828,0.4234694,0.13776927,0.3878954617972852,0.0018438,0.003908833964760358,0.0069557199270351,0.004533237,-1.28920473931149,0.21394351,0.0003997424,0.19869448,0.112458,0.5880772,-0.013868298
4502.0,Hazard,KY,42.679,0.2744,117919,0.0,0.01365344,0.095729426,0.013938413,0.011007411,0.011205001,0.3150889,20987.139,0.44467,9.422,0.35044998,0.50149,0.00941072,1263.873,0.20000000000000018,0.0,6.441816148142007,15.177810365777013,-7.9060683,0.010345161,0.025441192,1610.4592,-0.0047998815,0.42140716,0.058118373,0.009476637107531537,0.0020635999,0.0035448061805137426,0.0061737294244354176,0.0047341953,-1.3478978886573494,0.35144463,0.0004359446,0.19174494,0.10167682,0.58933616,0.009332716
4601.0,Campbellsville,KY,41.917,0.33136,83451,0.0,0.02427772,0.0670128,0.0103294235,0.0070214677,0.0104180705,0.4042495,26922.557,0.39437,8.527,0.30909997,0.52428,0.0076199113,1624.2283,0.20000000000000018,0.0,5.745573770491802,15.502040072859748,0.81851965,0.0056357733,0.02396616,9291.531,0.048809424,0.5706365,0.23152636,1.4891068918534798,0.0037987,0.006422930821679788,0.006482846221135756,0.010339789,-0.49900086457229553,0.63655317,0.0010185618,0.19067544,0.11025335,0.6051068,-0.010292567
4602.0,Somerset,KY,39.055,0.39792,123981,0.0,0.00825933,0.046713587,0.021183686,0.015896926,0.02398408,0.37189993,24891.547,0.46607,11.635,0.34972,0.48002,0.009441155,1270.7968,0.20000000000000018,0.0,5.814376417233559,16.584803294196206,-2.4434028,0.010438941,0.008065752,1150.0,-0.028202908,0.5287137,0.2477431,1.4714930891969003,0.0034933002,0.005823472951500633,0.006283220816092789,0.007772186,-1.1403070010185758,0.53834057,0.0010383439,0.19134258,0.10685128,0.6117109,-0.0037197494
4701.0,Greenwood,MS,35.5705,0.45862,84168,0.0,0.52714807,0.22328731,0.04543711,0.043066345,0.047275465,0.4349828,25756.363,0.53933,13.772,0.40161002,0.37759,0.014728572,2172.3774,0.0,0.0,4.48060486522025,18.452564102564104,-17.144524,0.042288277,0.011881,2746.0,0.03030195,0.5468919,0.22765642,1.3886165460426585,0.0028464003,0.008364223933086208,0.012819598897443208,0.008948916,-0.764467921303125,0.47447962,0.001627697,0.38078868,0.086765565,0.46847263,-0.0136063555
4702.0,Clarksdale,MS,34.24675,0.47959,141711,0.0,0.47937703,0.14068194,0.021606952,0.021636778,0.023299208,0.41005903,25221.863,0.51977,12.888,0.39089003,0.37292,0.012153385,1928.1741,0.0,0.0,4.294476787002562,18.490687607737975,-17.67537,-0.0005083147,0.014113231,2889.1145,0.21040292,0.55251634,0.17504841,1.789186431790322,0.003168,0.013456965232056792,0.016251384860737697,0.0109835705,-0.7608155470099718,0.44445387,0.0013407569,0.3565924,0.08329211,0.44943666,-0.012335436
4800.0,Greenville,MS,33.6105,0.47114,146833,0.0,0.65832615,0.21847239,0.046403505,0.041980743,0.05279984,0.49759427,23168.959,0.52541,11.2109995,0.4133,0.31364,0.015430245,1800.0818,0.0,0.0,4.344409316730111,18.6953932511775,-20.082024,0.011193622,0.013620916,1419.2494,-0.01380929,0.53381866,0.18769896,0.8530554060059121,0.0024871,0.007409778455796721,0.014104458806943942,0.0065426053,-1.051248644177464,0.37273636,0.0022270198,0.43368134,0.08305272,0.40231007,-0.012770605
4901.0,Jackson,TN,37.32325,0.39669,198166,1.0,0.27356863,0.2231708,0.06479119,0.062344074,0.06625117,0.36645904,31754.459,0.4735,12.857,0.34493,0.52575,0.017175134,3443.536,0.0,0.0,4.965446331204239,,-8.155142,-0.008626696,0.025231373,6395.6147,-0.019663928,0.61427975,0.25873518,2.154541257970682,0.0037243,0.015865486511308702,0.015254887316694084,0.016774623,-0.2514045456811016,0.5696638,0.0032709504,0.26946923,0.112652406,0.539585,-0.012162596
4902.0,Dyersburg,TN,36.49925,0.45121,92131,0.0,0.28769904,0.16028233,0.018117294,0.014514167,0.021688726,0.4420622,26596.625,0.41748,9.444,0.32304,0.50778,0.015537035,2161.6753,0.0,0.0,4.95085214769361,,-3.1027799,-0.0051380335,0.01085411,1294.0,-0.26071313,0.5663184,0.31618717,1.9836702089167049,0.0030078,0.01477244358576375,0.017323159414312228,0.011009074,-1.444539503590874,0.50435793,0.0035275856,0.30008116,0.12075267,0.53267926,-0.011183493
4903.0,Lexington,TN,40.99425,0.36185,44884,0.0,0.05725871,0.078294255,0.010653594,0.011758019,0.011702439,0.341262,31852.904,0.31671,6.22,0.25451,0.61586,0.009698623,1722.0253,0.0,0.0,3.9201510655516585,,1.6068491,-0.021905141,,,,0.596175,0.31961507,5.471788423277191,0.0040039,0.013434631494519206,0.011251225380982088,0.009285583,-1.3984995085102445,0.5069958,0.0017600927,0.19420879,0.12086036,0.61132926,-0.012293925
5000.0,Tupelo,MS,37.740753,0.42111,197774,0.0,0.24058774,0.12340656,0.02225423,0.019007742,0.022844935,0.341017,30736.36,0.45702,11.467,0.34235,0.51719,0.010495444,1983.7214,0.0,0.0,4.352447622661787,17.939042011621325,-8.119659,-0.008480856,0.010112553,950.0,-0.12929529,0.62747806,0.36389095,4.8380941491924405,0.0032811998,0.010881106717768766,0.011073245219290706,0.010626159,-0.6941431440658468,0.64412916,0.0012936413,0.24621356,0.10792922,0.56853664,-0.010108502
5100.0,Corinth,MS,39.048252,0.38925,129508,0.0,0.0785048,0.12757592,0.013236355,0.015842678,0.009704375,0.37188208,28904.135,0.42598,12.3,0.30298,0.5455,0.010317899,2221.8062,0.0,0.0,4.329342181188689,16.7442918791683,-1.4504505,-0.016210463,0.0077215307,1080.0,-0.15903474,0.5740742,0.33560905,7.027881460214511,0.003883,0.010841029125613862,0.00942798900454026,0.007749526,-0.7657306927988228,0.6183479,0.0010463047,0.19530442,0.1132088,0.5988222,-0.014959604
5201.0,New Albany,MS,39.2955,0.42626,54214,1.0,0.1846202,0.08778709,0.010839643,0.012029482,0.010158632,0.29867446,27596.213,0.38927,9.491,0.29436,0.55686,0.007953951,2149.3738,0.0,0.0,4.11140873015873,18.379613095238096,-1.1956656,-0.01355971,0.01844542,5250.0,0.14492331,0.5770562,0.3805635,4.225587227690285,0.0032891,0.020787988342494557,0.016434869221972185,0.017081255,0.04714911164361966,0.7340908,0.0018814328,0.19581775,0.09214512,0.5995329,-0.012768217
5202.0,Memphis,TN,33.74725,0.41649,1154338,1.0,0.4319281,0.35968962,0.13747568,0.12888664,0.14838505,0.22355227,37116.066,0.58575,17.031,0.41543996,0.4489,0.01740324,2868.3438,0.0,0.0,4.767880341991681,19.68597442851608,-15.57042,0.019857744,0.012994461,4190.7827,-0.1321167,0.65425795,0.115637474,1.2634230590723088,0.0038462998,0.018155860761752622,0.017201201034705606,0.03250044,-0.709804164399471,0.4248981,0.0020687182,0.32194796,0.10645128,0.49174893,-0.0123322215
5300.0,West Memphis,AR,35.2185,0.4375,138746,1.0,0.47097573,0.1993571,0.045424636,0.045636266,0.051714994,0.41588652,25941.664,0.45773,8.066,0.37707,0.3856,0.012205089,1539.6842,1.0,0.0,4.632227017759952,17.212028121147505,-14.367239,0.02410368,0.021622244,1036.6576,-0.182974,0.5489974,0.15807635,4.291702900962517,0.0032242,0.0109336485376155,0.01688697331814971,0.0087746475,-1.1953658167780115,0.47594887,0.0023352024,0.3677946,0.09736045,0.51313084,-0.014128964
5401.0,Bowling Green,KY,40.35225,0.35469,164944,1.0,0.07186682,0.12251524,0.05036569,0.044210434,0.05648213,0.37457374,31026.393,0.45433,12.093,0.3334,0.55129,0.011194755,1675.2915,0.20000000000000018,0.0,5.924688987225515,17.26333388995575,3.0971951,-0.008198046,0.012125327,2232.4275,0.04015884,0.64839655,0.2446602,0.7488984872892601,0.0037359,0.015223348530410321,0.01275584440779901,0.027395617,-0.7468605648370583,0.5277791,0.0010609662,0.20286521,0.105447255,0.57408255,-0.008440395
5402.0,Glasgow,KY,42.371998,0.37124,92394,0.0,0.037394203,0.070932336,0.01959429,0.01422227,0.021909526,0.3755934,27831.467,0.43944,12.307,0.31637,0.52246,0.009364802,1389.6394,0.20000000000000018,0.0,5.619584209876521,15.427297510581822,-1.2068167,-0.0061039994,,,,0.58587444,0.28150275,1.1007482173071912,0.0035879998,0.009394549429616641,0.009437842284131004,0.008468167,-0.7923319449409983,0.49689373,0.0008442107,0.18493275,0.10809884,0.61438364,-0.005055488
5500.0,Columbia,TN,39.436253,0.30425,159374,1.0,0.103643,0.11296789,0.041063536,0.038516574,0.046526343,0.3043648,32506.852,0.38139,8.556,0.29583,0.54349,0.014997958,2531.7463,0.0,0.0,4.217411970255483,,-4.083395,-0.010359344,0.012549099,2662.8813,-0.10623497,0.6374894,0.3050006,2.560137666530539,0.0037528,0.02203621669783026,0.020850326904011948,0.01482587,-1.2475298886332082,0.47170177,0.0020786708,0.19878305,0.112634875,0.59052324,-0.009815794
5600.0,Nashville,TN,38.20225,0.35681,1246338,1.0,0.15272583,0.2494789,0.10291134,0.093322225,0.1123581,0.23965494,39832.54,0.51668,18.995,0.32673,0.50619,0.019253433,2577.4722,0.0,0.0,5.088001368658631,,-6.6952457,0.014472404,0.017651713,7970.5605,-0.0010108731,0.6889873,0.13985837,1.4989956905365545,0.0042683,0.022415267768454466,0.016241982511967058,0.046700332,-0.3972953262978608,0.47601935,0.0019654352,0.22328936,0.11462484,0.5490999,-0.008457635
5700.0,Tullahoma,TN,39.182747,0.37467,130610,0.0,0.05467422,0.09341132,0.017191531,0.017725106,0.015065143,0.37046406,32902.6,0.42311,10.603001,0.31708002,0.5525,0.013569661,1833.5511,0.0,0.0,4.668713752925969,,-2.5398202,-0.0123547455,0.015312763,8383.172,-0.031700443,0.627489,0.27666813,2.508818339156341,0.0038064,0.017257484113008193,0.015090728121889595,0.031719964,-0.7152474183031775,0.52347445,0.001324554,0.1955378,0.10312113,0.6077174,-0.013069706
5800.0,Dickson,TN,39.722248,0.36409,138212,1.0,0.062476486,0.08332392,0.020736028,0.017080147,0.024059122,0.33030298,31373.98,0.42832,11.897,0.30934998,0.55928,0.014212758,2132.3706,0.0,0.0,4.440761124621359,,2.4886482,-0.013366416,0.0072352616,7860.0,0.08638161,0.6034202,0.2596578,3.8389406774232673,0.0035587999,0.017502098225913813,0.016937747807715682,0.008865484,-0.8447936193186344,0.5395841,0.0018273217,0.20559098,0.11609123,0.6083897,-0.005314165
5900.0,Clarksville,TN,39.189503,0.34194,252059,1.0,0.17889462,0.13332745,0.056145925,0.054471582,0.052327678,0.3189429,28961.914,0.38272,9.751,0.28520998,0.60451,0.012629999,1702.6302,0.0,0.0,5.297935563947283,17.253007751937982,-0.63257605,-0.004234751,0.023803951,2147.1533,-0.043552287,0.67279774,0.19332471,2.6679760328820024,0.0033041001,0.04585434362589711,0.04276776469001305,0.032966945,-1.8281625951356568,0.48023677,0.0018805121,0.20333852,0.10103474,0.6082392,-0.003081338
6000.0,Huntsville,AL,38.46875,0.36263,519583,1.0,0.17435905,0.22532292,0.08890562,0.08136357,0.0978788,0.2862431,37729.727,0.44301,10.571,0.3373,0.48205,0.012383718,2946.813,0.0,0.0,5.14025010047913,16.476579589967958,-7.678567,-0.0063345297,0.011547722,2761.083,-0.14701441,0.647024,0.22804943,2.479047409165603,0.0036155,0.01837627482038481,0.014344195248882276,0.029985534,-1.0291858479787777,0.55884236,0.0015009699,0.20400418,0.10768926,0.59512585,-0.004303731
6100.0,Gadsden,AL,41.170498,0.36822,304068,1.0,0.063735746,0.26514667,0.031008918,0.028345201,0.0316982,0.3278927,30841.691,0.4407,10.908,0.33161998,0.52874,0.011674786,1756.9667,0.0,0.0,4.591274010347491,17.56093523896367,-7.7674747,0.009009475,0.009866214,1449.4932,-0.054155745,0.59647095,0.29572877,2.0066944474205686,0.00378,0.010994251285896576,0.012322901456253206,0.02636314,-1.0239496995807285,0.6204599,0.0016171284,0.19759975,0.10982807,0.6105398,-0.011872622
6200.0,Florence,AL,41.46725,0.36069,230941,1.0,0.08987577,0.19586802,0.037123013,0.038635306,0.03660776,0.33000487,31580.87,0.44803,11.773,0.3303,0.52848,0.011337241,2708.267,0.0,0.0,4.861957550719562,16.638285734659682,-3.31517,-0.0069055897,0.012990331,1919.4501,-0.104819484,0.5749623,0.25625238,1.348250562517198,0.003058,0.008188238554435982,0.008980648737123335,0.015072422,-0.8336483760769904,0.60868794,0.00090932316,0.19633321,0.10234047,0.61146826,-0.009334611
6301.0,McMinnville,TN,39.343998,0.36504,84309,0.0,0.021694006,0.063526794,0.011021443,0.010010505,0.009245751,0.3667996,29411.428,0.42554,11.163,0.31391,0.56046,0.012036161,1878.8042,0.0,0.0,4.085131280626052,,-1.5194254,-0.015234917,,,,0.61390525,0.3183326,4.638885692796286,0.0033561,0.013841938583069422,0.015039912702084001,0.023895588,-1.412048392788261,0.5412708,0.002645032,0.19839586,0.12255844,0.6047828,-0.016763536
6302.0,Cookeville,TN,41.246,0.3074,98362,0.0,0.011325512,0.08349497,0.027688105,0.027063066,0.028808065,0.37998283,28510.268,0.45464,11.752,0.33712,0.55379,0.0140492525,1838.9094,0.0,0.0,5.842250599056406,,2.4101257,-0.026803993,0.020333055,2222.0,0.19083865,0.6036718,0.25564262,2.6827111768634944,0.0035879002,0.01600211463776662,0.015270124641629898,0.024821829,-1.3262552342854663,0.50394464,0.0014233139,0.17790689,0.10742324,0.5768132,-0.009033665
6401.0,Chattanooga,TN,37.94875,0.36171,490863,1.0,0.13443466,0.33549333,0.07511856,0.07306774,0.07780648,0.25609827,35727.895,0.50158,14.485,0.35672998,0.50807,0.014242551,2821.395,0.0,0.0,4.8253304784256255,18.137118685037468,-7.887956,0.025979206,0.014260598,4482.0327,-0.0551855,0.63567907,0.19870813,1.113729078849968,0.00396,0.014533586764535115,0.013694248700757645,0.023109473,-0.4088103476726791,0.51844203,0.002713588,0.22838938,0.117196605,0.5716882,-0.00731185
6402.0,Crossville,TN,40.566998,0.34848,104194,0.0,0.010499645,0.07601186,0.022130368,0.026177036,0.017438322,0.33829397,29332.514,0.42626,10.83,0.31796,0.51546,0.01448142,1364.5137,0.0,0.0,4.417641871563442,,0.40939188,-0.003655733,0.009597481,11700.0,0.18578577,0.54510117,0.26881906,2.235502781575972,0.0036377,0.014626561990133789,0.011699330095782867,0.01372185,-1.0237760033088408,0.43379658,0.0014588172,0.19717944,0.11230378,0.6322641,-0.0070347586
6501.0,Ellijay,GA,40.678,0.27608,43254,0.0,0.0016877052,0.11011193,0.008562039,0.006174563,0.011075429,0.2920968,31235.457,0.40253,7.1369996,0.33116,0.51815,0.014044683,1555.9606,0.0,0.0,5.19325986264175,16.982926050151733,-3.8373418,0.020840054,,,,0.56769437,0.25434324,0.59737863295442,0.0041342,0.023049891339529293,0.016877051833356454,0.036440942,-1.1899603835421406,0.5177094,0.0008554122,0.15760982,0.110279545,0.63218457,0.0028371639
