chamber,session,roll call,member,vote
House,1,525,C001108,No
House,1,525,C001062,No
House,1,525,C001078,Yes
House,1,525,C001094,No
House,1,525,C000754,Yes
House,1,525,C001110,Yes
House,1,525,C001059,Yes
House,1,525,C001069,Yes
House,1,525,C001124,Yes
House,1,525,C001119,Yes
House,1,525,C001087,No
House,1,525,C001120,No
House,1,525,C001111,Yes
House,1,525,C001121,Yes
House,1,525,C001063,No
House,1,525,C000984,Yes
House,1,525,C001122,Yes
House,1,525,C001114,No
House,1,525,D000629,Yes
House,1,525,D000626,No
House,1,525,D000598,Yes
House,1,525,D000096,Yes
House,1,525,D000619,No
House,1,525,D000631,Yes
House,1,525,D000191,Yes
House,1,525,D000197,Yes
House,1,525,D000216,Yes
House,1,525,D000617,Yes
House,1,525,D000630,Yes
House,1,525,D000627,Yes
House,1,525,D000623,Yes
House,1,525,D000616,No
House,1,525,D000610,Yes
House,1,525,D000600,No
House,1,525,D000624,Yes
House,1,525,D000399,Yes
House,1,525,D000482,Yes
House,1,525,D000614,No
House,1,525,D000615,No
House,1,525,D000628,No
House,1,525,E000294,No
House,1,525,E000179,Yes
House,1,525,E000299,Yes
House,1,525,E000215,Yes
House,1,525,E000297,Yes
House,1,525,E000298,No
House,1,525,E000296,Yes
House,1,525,F000465,No
House,1,525,F000467,Yes
House,1,525,F000466,Yes
House,1,525,F000459,No
House,1,525,F000468,No
House,1,525,F000461,No
House,1,525,F000449,No
House,1,525,F000454,Yes
House,1,525,F000450,No
House,1,525,F000462,Yes
House,1,525,F000455,Yes
House,1,525,F000469,No
House,1,525,G000571,Yes
House,1,525,G000578,Yes
House,1,525,G000579,No
House,1,525,G000574,Yes
House,1,525,G000559,Yes
House,1,525,G000586,Yes
House,1,525,G000587,No
House,1,525,G000584,No
House,1,525,G000563,No
House,1,525,G000552,No
House,1,525,G000592,Yes
House,1,525,G000585,Yes
House,1,525,G000588,No
House,1,525,G000581,No
House,1,525,G000589,No
House,1,525,G000565,No
House,1,525,G000583,Yes
House,1,525,G000377,No
House,1,525,G000560,No
House,1,525,G000577,No
House,1,525,G000546,No
House,1,525,G000590,No
House,1,525,G000553,Yes
House,1,525,G000568,No
House,1,525,G000551,Yes
House,1,525,G000576,No
House,1,525,G000591,No
House,1,525,G000558,No
House,1,525,H001080,Yes
House,1,525,H001088,No
House,1,525,H001090,Yes
House,1,525,H001052,No
House,1,525,H001053,No
House,1,525,H000324,Yes
House,1,525,H001081,Yes
House,1,525,H001064,Yes
House,1,525,H001082,No
House,1,525,H001056,Yes
House,1,525,H001071,No
House,1,525,H001077,No
House,1,525,H001038,Yes
House,1,525,H001072,No
House,1,525,H001087,Yes
House,1,525,H001047,Yes
House,1,525,H001065,No
House,1,525,H001074,Yes
House,1,525,H001083,Yes
House,1,525,H001066,Yes
House,1,525,H001085,Yes
House,1,525,H000874,Yes
House,1,525,H001067,No
House,1,525,H001068,Yes
House,1,525,H001058,No
House,1,525,H001048,No
House,1,525,H001073,No
House,1,525,J000032,Yes
House,1,525,J000298,Yes
House,1,525,J000294,Yes
House,1,525,J000288,Yes
House,1,525,J000299,No
House,1,525,J000292,No
House,1,525,J000301,No
House,1,525,J000126,Yes
House,1,525,J000289,No
House,1,525,J000295,No
House,1,525,J000302,No
House,1,525,K000009,Yes
House,1,525,K000386,No
House,1,525,K000375,Yes
House,1,525,K000395,No
House,1,525,K000385,Yes
House,1,525,K000388,No
House,1,525,K000376,No
House,1,525,K000379,Yes
House,1,525,K000389,Yes
House,1,525,K000380,Yes
House,1,525,K000381,Yes
House,1,525,K000394,Yes
House,1,525,K000188,Yes
House,1,525,K000362,No
House,1,525,K000210,Yes
House,1,525,K000378,No
House,1,525,K000368,Yes
House,1,525,K000391,Yes
House,1,525,K000382,Yes
House,1,525,K000392,No
House,1,525,L000585,No
House,1,525,L000578,No
House,1,525,L000588,Yes
House,1,525,L000564,No
House,1,525,L000559,Yes
House,1,525,L000560,Yes
House,1,525,L000557,Yes
House,1,525,L000566,No
House,1,525,L000581,Not Voting
House,1,525,L000586,Yes
House,1,525,L000551,Yes
House,1,525,L000590,Yes
House,1,525,L000589,No
House,1,525,L000593,Yes
House,1,525,L000592,Yes
House,1,525,L000287,Yes
House,1,525,L000582,Yes
House,1,525,L000563,Yes
House,1,525,L000565,Yes
House,1,525,L000397,Yes
House,1,525,L000576,No
House,1,525,L000583,No
House,1,525,L000579,Yes
House,1,525,L000480,Yes
House,1,525,L000491,No
House,1,525,L000569,No
House,1,525,L000570,Yes
House,1,525,L000591,Yes
House,1,525,L000562,Yes
House,1,525,M001203,Yes
House,1,525,M000087,Yes
House,1,525,M001185,Yes
House,1,525,M001158,No
House,1,525,M001198,No
House,1,525,M001184,No
House,1,525,M001199,Yes
House,1,525,M001163,Yes
House,1,525,M001209,Yes
House,1,525,M001208,Yes
House,1,525,M001165,No
House,1,525,M001157,No
House,1,525,M001177,No
House,1,525,M001143,Yes
House,1,525,M001200,Not Voting
House,1,525,M000312,Yes
House,1,525,M001156,No
House,1,525,M001180,No
House,1,525,M001166,Yes
House,1,525,M001187,No
House,1,525,M001137,Yes
House,1,525,M001188,Yes
House,1,525,M001204,No
House,1,525,M001205,No
House,1,525,M001201,No
House,1,525,M001194,No
House,1,525,M001195,No
House,1,525,M001160,Yes
House,1,525,M001206,Yes
House,1,525,M001196,Yes
House,1,525,M001207,Yes
House,1,525,M001190,No
House,1,525,M001202,Yes
House,1,525,N000002,Yes
House,1,525,N000179,Yes
House,1,525,N000015,Yes
House,1,525,N000191,Yes
House,1,525,N000189,No
House,1,525,N000188,Yes
House,1,525,N000190,No
House,1,525,N000181,No
House,1,525,O000171,Yes
House,1,525,O000172,Yes
House,1,525,O000168,No
House,1,525,O000173,Yes
House,1,525,P000601,No
House,1,525,P000034,Yes
House,1,525,P000609,No
House,1,525,P000613,Yes
House,1,525,P000614,Yes
House,1,525,P000096,Yes
House,1,525,P000604,Yes
House,1,525,P000615,No
House,1,525,P000593,Yes
House,1,525,P000605,No
House,1,525,P000608,Yes
House,1,525,P000258,No
House,1,525,P000616,Yes
House,1,525,P000597,Yes
House,1,525,P000607,Yes
House,1,525,P000618,Yes
House,1,525,P000599,No
House,1,525,P000617,Yes
House,1,525,P000523,Yes
House,1,525,Q000023,Yes
House,1,525,R000606,Yes
House,1,525,R000601,No
House,1,525,R000585,No
House,1,525,R000610,No
House,1,525,R000602,Yes
House,1,525,R000597,No
House,1,525,R000588,Yes
House,1,525,R000611,No
House,1,525,R000591,No
House,1,525,M001159,No
House,1,525,R000582,No
House,1,525,R000575,No
House,1,525,R000395,No
House,1,525,R000607,Yes
House,1,525,R000613,Yes
House,1,525,R000612,No
House,1,525,R000616,Yes
House,1,525,R000603,No
House,1,525,R000614,No
House,1,525,R000486,Yes
House,1,525,R000599,Yes
House,1,525,R000576,Yes
House,1,525,R000515,Yes
House,1,525,R000609,Yes
House,1,525,R000577,Yes
House,1,525,S001156,Yes
House,1,525,S001168,Yes
House,1,525,S001176,No
House,1,525,S001205,Yes
House,1,525,S001145,Yes
House,1,525,S001150,Yes
House,1,525,S001190,Yes
House,1,525,S001180,Yes
House,1,525,S001216,Yes
House,1,525,S001183,No
House,1,525,S000185,Yes
House,1,525,S001189,No
House,1,525,S001157,Yes
House,1,525,S000244,No
House,1,525,S000248,Yes
House,1,525,S001185,Yes
House,1,525,S001206,Yes
House,1,525,S000344,Yes
House,1,525,S001207,Yes
House,1,525,S000364,No
House,1,525,S001148,No
House,1,525,S001165,Yes
House,1,525,S001208,Yes
House,1,525,S001195,No
House,1,525,S001172,Not Voting
House,1,525,S000522,Yes
House,1,525,S000510,Yes
House,1,525,S001199,No
House,1,525,S001200,Yes
House,1,525,S001209,Yes
House,1,525,S001210,No
House,1,525,S001175,Yes
House,1,525,S001211,Yes
House,1,525,S001212,No
House,1,525,S001196,No
House,1,525,S001213,No
House,1,525,S001214,No
House,1,525,S001215,Yes
House,1,525,S001192,No
House,1,525,S001187,No
House,1,525,S001201,Yes
House,1,525,S001193,Yes
House,1,525,T000472,Yes
House,1,525,T000479,No
House,1,525,T000460,Yes
House,1,525,T000193,Yes
House,1,525,T000467,No
House,1,525,T000238,No
House,1,525,T000480,No
House,1,525,T000470,No
House,1,525,T000468,Yes
House,1,525,T000481,Yes
House,1,525,T000469,Yes
House,1,525,T000474,Yes
House,1,525,T000484,Yes
House,1,525,T000482,Yes
House,1,525,T000483,Yes
House,1,525,T000463,No
House,1,525,U000040,Yes
House,1,525,U000031,No
House,1,525,V000133,Yes
House,1,525,V000130,Yes
House,1,525,V000131,Yes
House,1,525,V000132,Yes
House,1,525,V000081,Yes
House,1,525,V000108,Yes
House,1,525,W000812,No
House,1,525,W000798,No
House,1,525,W000791,No
House,1,525,W000819,No
House,1,525,W000813,No
House,1,525,W000823,Yes
House,1,525,W000797,Yes
House,1,525,W000187,Yes
House,1,525,W000824,No
House,1,525,W000822,Yes
House,1,525,W000814,No
House,1,525,W000806,No
House,1,525,W000800,Yes
House,1,525,W000815,No
House,1,525,W000821,No
House,1,525,W000825,Yes
House,1,525,W000826,Yes
House,1,525,W000816,No
House,1,525,W000808,Yes
House,1,525,W000795,No
House,1,525,W000804,No
House,1,525,W000809,No
House,1,525,W000810,No
House,1,525,W000827,No
House,1,525,Y000062,Yes
House,1,525,Y000065,No
House,1,525,Y000033,No
House,1,525,Z000017,Yes
House,1,525,P000197,Speaker
House,1,524,A000374,Not Voting
House,1,524,A000370,No
House,1,524,A000055,Yes
House,1,524,A000371,No
House,1,524,A000372,Yes
House,1,524,A000376,No
House,1,524,A000367,No
House,1,524,A000369,Yes
House,1,524,A000377,Yes
House,1,524,A000375,Yes
House,1,524,A000378,No
House,1,524,B001291,Yes
House,1,524,B001298,Yes
House,1,524,B001307,Yes
House,1,524,B001306,Yes
House,1,524,B001299,Yes
House,1,524,B001282,Yes
House,1,524,B001300,No
House,1,524,B001270,No
House,1,524,B001281,No
House,1,524,B001287,No
House,1,524,B001301,Yes
House,1,524,B001292,No
House,1,524,B001302,Yes
House,1,524,B001257,Yes
House,1,524,B000490,No
House,1,524,B001250,Yes
House,1,524,B000574,No
House,1,524,B001303,No
House,1,524,B001278,No
House,1,524,B001295,Yes
House,1,524,B001296,No
House,1,524,B000755,Yes
House,1,524,B001308,No
House,1,524,B001274,Yes
House,1,524,B001284,Yes
House,1,524,B001304,No
House,1,524,B001285,No
House,1,524,B001260,Yes
House,1,524,B001297,Yes
House,1,524,B001275,Yes
House,1,524,B001305,Yes
House,1,524,B001309,Yes
House,1,524,B001248,Yes
House,1,524,B001286,No
House,1,524,B001251,No
House,1,524,B001289,Yes
House,1,524,C000059,Yes
House,1,524,C001112,No
House,1,524,C001097,No
House,1,524,C001072,No
House,1,524,C001103,Yes
House,1,524,C001051,Yes
House,1,524,C001090,No
House,1,524,C001055,No
House,1,524,C001117,No
House,1,524,C001066,No
House,1,524,C001091,No
House,1,524,C000266,Yes
House,1,524,C001109,Yes
House,1,524,C001080,No
House,1,524,C001084,No
House,1,524,C001123,No
House,1,524,C001101,No
House,1,524,C001067,No
House,1,524,C001049,No
House,1,524,C001061,No
House,1,524,C001118,Yes
House,1,524,C001115,Yes
House,1,524,C000537,Not Voting
House,1,524,C001068,No
House,1,524,C001053,Yes
House,1,524,C001093,Yes
House,1,524,C001092,Yes
House,1,524,C001108,Yes
House,1,524,C001062,Yes
House,1,524,C001078,No
House,1,524,C001094,Yes
House,1,524,C000754,No
House,1,524,C001110,No
House,1,524,C001059,No
House,1,524,C001069,No
House,1,524,C001124,No
House,1,524,C001119,No
House,1,524,C001087,Yes
House,1,524,C001120,Yes
House,1,524,C001111,No
House,1,524,C001121,No
House,1,524,C001063,No
House,1,524,C000984,No
House,1,524,C001122,No
House,1,524,C001114,Yes
House,1,524,D000629,No
House,1,524,D000626,Yes
House,1,524,D000598,No
House,1,524,D000096,No
House,1,524,D000619,Yes
House,1,524,D000631,No
House,1,524,D000191,No
House,1,524,D000197,No
House,1,524,D000216,No
House,1,524,D000617,No
House,1,524,D000630,No
House,1,524,D000627,No
House,1,524,D000623,No
House,1,524,D000616,Yes
House,1,524,D000610,No
House,1,524,D000600,Yes
House,1,524,D000624,No
House,1,524,D000399,No
House,1,524,D000482,No
House,1,524,D000614,Yes
House,1,524,D000615,Yes
House,1,524,D000628,Yes
House,1,524,E000294,Yes
House,1,524,E000179,No
House,1,524,E000299,No
House,1,524,E000215,No
House,1,524,E000297,No
House,1,524,E000298,Yes
House,1,524,E000296,No
House,1,524,F000465,Yes
House,1,524,F000467,No
House,1,524,F000466,Yes
House,1,524,F000459,Yes
House,1,524,F000468,No
House,1,524,F000461,Yes
House,1,524,F000449,Yes
House,1,524,F000454,No
House,1,524,F000450,Yes
House,1,524,F000462,No
House,1,524,F000455,No
House,1,524,F000469,Yes
House,1,524,G000571,No
House,1,524,G000578,No
House,1,524,G000579,Yes
House,1,524,G000574,No
House,1,524,G000559,No
House,1,524,G000586,No
House,1,524,G000587,No
House,1,524,G000584,Yes
House,1,524,G000563,Yes
House,1,524,G000552,Yes
House,1,524,G000592,No
House,1,524,G000585,No
House,1,524,G000588,Yes
House,1,524,G000581,No
House,1,524,G000589,Yes
House,1,524,G000565,Yes
House,1,524,G000583,No
House,1,524,G000377,Yes
House,1,524,G000560,Yes
House,1,524,G000577,Yes
House,1,524,G000546,Yes
House,1,524,G000590,Yes
House,1,524,G000553,No
House,1,524,G000568,Yes
House,1,524,G000551,No
House,1,524,G000576,Yes
House,1,524,G000591,Yes
House,1,524,G000558,Yes
House,1,524,H001080,No
House,1,524,H001088,Yes
House,1,524,H001090,Yes
House,1,524,H001052,Yes
House,1,524,H001053,Yes
House,1,524,H000324,No
House,1,524,H001081,No
House,1,524,H001064,No
House,1,524,H001082,Yes
House,1,524,H001056,Yes
House,1,524,H001071,Yes
House,1,524,H001077,Yes
House,1,524,H001038,No
House,1,524,H001072,Yes
House,1,524,H001087,No
House,1,524,H001047,No
House,1,524,H001065,Yes
House,1,524,H001074,Yes
House,1,524,H001083,No
House,1,524,H001066,No
House,1,524,H001085,No
House,1,524,H000874,No
House,1,524,H001067,Yes
House,1,524,H001068,No
House,1,524,H001058,Yes
House,1,524,H001048,Yes
House,1,524,H001073,Yes
House,1,524,J000032,No
House,1,524,J000298,No
House,1,524,J000294,No
House,1,524,J000288,No
House,1,524,J000299,Yes
House,1,524,J000292,Yes
House,1,524,J000301,Yes
House,1,524,J000126,No
House,1,524,J000289,Yes
House,1,524,J000295,Yes
House,1,524,J000302,Yes
House,1,524,K000009,No
House,1,524,K000386,Yes
House,1,524,K000375,No
House,1,524,K000395,Yes
House,1,524,K000385,No
House,1,524,K000388,Yes
House,1,524,K000376,Yes
House,1,524,K000379,No
House,1,524,K000389,No
House,1,524,K000380,No
House,1,524,K000381,No
House,1,524,K000394,No
House,1,524,K000188,No
House,1,524,K000362,Yes
House,1,524,K000210,Yes
House,1,524,K000378,Yes
House,1,524,K000368,No
House,1,524,K000391,No
House,1,524,K000382,No
House,1,524,K000392,Yes
House,1,524,L000585,Yes
House,1,524,L000578,Yes
House,1,524,L000588,No
House,1,524,L000564,Yes
House,1,524,L000559,No
House,1,524,L000560,No
House,1,524,L000557,No
House,1,524,L000566,Yes
House,1,524,L000581,Not Voting
House,1,524,L000586,No
House,1,524,L000551,No
House,1,524,L000590,No
House,1,524,L000589,Yes
House,1,524,L000593,No
House,1,524,L000592,No
House,1,524,L000287,No
House,1,524,L000582,No
House,1,524,L000563,No
House,1,524,L000565,No
House,1,524,L000397,No
House,1,524,L000576,Yes
House,1,524,L000583,Yes
House,1,524,L000579,No
House,1,524,L000480,No
House,1,524,L000491,Yes
House,1,524,L000569,Yes
House,1,524,L000570,No
House,1,524,L000591,No
House,1,524,L000562,No
House,1,524,M001203,No
House,1,524,M000087,No
House,1,524,M001185,No
House,1,524,M001158,Yes
House,1,524,M001198,Yes
House,1,524,M001184,Yes
House,1,524,M001199,Yes
House,1,524,M001163,No
House,1,524,M001209,No
House,1,524,M001208,No
House,1,524,M001165,Yes
House,1,524,M001157,Yes
House,1,524,M001177,Yes
House,1,524,M001143,No
House,1,524,M001200,Not Voting
House,1,524,M000312,No
House,1,524,M001156,Yes
House,1,524,M001180,Yes
House,1,524,M001166,No
House,1,524,M001187,Yes
House,1,524,M001137,No
House,1,524,M001188,No
House,1,524,M001204,Yes
House,1,524,M001205,Yes
House,1,524,M001201,Yes
House,1,524,M001194,Yes
House,1,524,M001195,Yes
House,1,524,M001160,No
House,1,524,M001206,No
House,1,524,M001196,No
House,1,524,M001207,No
House,1,524,M001190,Yes
House,1,524,M001202,No
House,1,524,N000002,No
House,1,524,N000179,No
House,1,524,N000015,No
House,1,524,N000191,No
House,1,524,N000189,Yes
House,1,524,N000188,No
House,1,524,N000190,Yes
House,1,524,N000181,Yes
House,1,524,O000171,No
House,1,524,O000172,No
House,1,524,O000168,Yes
House,1,524,O000173,No
House,1,524,P000601,Yes
House,1,524,P000034,No
House,1,524,P000609,Yes
House,1,524,P000613,No
House,1,524,P000614,No
House,1,524,P000096,No
House,1,524,P000604,No
House,1,524,P000615,Yes
House,1,524,P000593,No
House,1,524,P000605,Yes
House,1,524,P000608,No
House,1,524,P000258,No
House,1,524,P000616,No
House,1,524,P000597,No
House,1,524,P000607,No
House,1,524,P000618,No
House,1,524,P000599,Yes
House,1,524,P000617,No
House,1,524,P000523,No
House,1,524,Q000023,No
House,1,524,R000606,No
House,1,524,R000601,Yes
House,1,524,R000585,Yes
House,1,524,R000610,Yes
House,1,524,R000602,No
House,1,524,R000597,Yes
House,1,524,R000588,No
House,1,524,R000611,Yes
House,1,524,R000591,Yes
House,1,524,M001159,Yes
House,1,524,R000582,Yes
House,1,524,R000575,Yes
House,1,524,R000395,Yes
House,1,524,R000607,No
House,1,524,R000613,No
House,1,524,R000612,Yes
House,1,524,R000616,No
House,1,524,R000603,Yes
House,1,524,R000614,Yes
House,1,524,R000486,No
House,1,524,R000599,No
House,1,524,R000576,No
House,1,524,R000515,No
House,1,524,R000609,Yes
House,1,524,R000577,No
House,1,524,S001156,No
House,1,524,S001168,No
House,1,524,S001176,Yes
House,1,524,S001205,No
House,1,524,S001145,No
House,1,524,S001150,No
House,1,524,S001190,No
House,1,524,S001180,No
House,1,524,S001216,No
House,1,524,S001183,Yes
House,1,524,S000185,No
House,1,524,S001189,Yes
House,1,524,S001157,No
House,1,524,S000244,Yes
House,1,524,S000248,No
House,1,524,S001185,No
House,1,524,S001206,No
House,1,524,S000344,No
House,1,524,S001207,No
House,1,524,S000364,Yes
House,1,524,S001148,Yes
House,1,524,S001165,No
House,1,524,S001208,No
House,1,524,S001195,Yes
House,1,524,S001172,Yes
House,1,524,S000522,Not Voting
House,1,524,S000510,No
House,1,524,S001199,Yes
House,1,524,S001200,No
House,1,524,S001209,No
House,1,524,S001210,Yes
House,1,524,S001175,No
House,1,524,S001211,No
House,1,524,S001212,Yes
House,1,524,S001196,Yes
House,1,524,S001213,Yes
House,1,524,S001214,Yes
House,1,524,S001215,No
House,1,524,S001192,Yes
House,1,524,S001187,Yes
House,1,524,S001201,No
House,1,524,S001193,No
House,1,524,T000472,No
House,1,524,T000479,Yes
House,1,524,T000460,No
House,1,524,T000193,No
House,1,524,T000467,Yes
House,1,524,T000238,Yes
House,1,524,T000480,Yes
House,1,524,T000470,Yes
House,1,524,T000468,No
House,1,524,T000481,No
House,1,524,T000469,No
House,1,524,T000474,No
House,1,524,T000484,No
House,1,524,T000482,No
House,1,524,T000483,No
House,1,524,T000463,Yes
House,1,524,U000040,No
House,1,524,U000031,Yes
House,1,524,V000133,No
House,1,524,V000130,No
House,1,524,V000131,No
House,1,524,V000132,No
House,1,524,V000081,No
House,1,524,V000108,No
House,1,524,W000812,Yes
House,1,524,W000798,Yes
House,1,524,W000791,Yes
House,1,524,W000819,Yes
House,1,524,W000813,Yes
House,1,524,W000823,Yes
House,1,524,W000797,No
House,1,524,W000187,No
House,1,524,W000824,Yes
House,1,524,W000822,No
House,1,524,W000814,Yes
House,1,524,W000806,Yes
House,1,524,W000800,No
House,1,524,W000815,Yes
House,1,524,W000821,Yes
House,1,524,W000825,No
House,1,524,W000826,No
House,1,524,W000816,Yes
House,1,524,W000808,No
House,1,524,W000795,Yes
House,1,524,W000804,Yes
House,1,524,W000809,Yes
House,1,524,W000810,Yes
House,1,524,W000827,Yes
House,1,524,Y000062,No
House,1,524,Y000065,Yes
House,1,524,Y000033,Yes
House,1,524,Z000017,Yes
House,1,524,P000197,Speaker
House,1,523,A000374,Not Voting
House,1,523,A000370,No
House,1,523,A000055,Yes
House,1,523,A000371,No
House,1,523,A000372,Yes
House,1,523,A000376,No
House,1,523,A000367,No
House,1,523,A000369,Yes
House,1,523,A000377,Yes
House,1,523,A000375,Yes
House,1,523,A000378,No
House,1,523,B001291,Yes
House,1,523,B001298,Yes
House,1,523,B001307,Yes
House,1,523,B001306,Yes
House,1,523,B001299,Yes
House,1,523,B001282,Yes
House,1,523,B001300,No
House,1,523,B001270,No
House,1,523,B001281,No
House,1,523,B001287,No
House,1,523,B001301,Yes
House,1,523,B001292,No
House,1,523,B001302,Yes
House,1,523,B001257,No
House,1,523,B000490,No
House,1,523,B001250,Yes
House,1,523,B000574,No
House,1,523,B001303,No
House,1,523,B001278,No
House,1,523,B001295,Yes
House,1,523,B001296,No
House,1,523,B000755,Yes
House,1,523,B001308,No
House,1,523,B001274,Yes
House,1,523,B001284,Yes
House,1,523,B001304,No
House,1,523,B001285,No
House,1,523,B001260,No
House,1,523,B001297,Yes
House,1,523,B001275,Yes
House,1,523,B001305,Yes
House,1,523,B001309,Yes
House,1,523,B001248,Yes
House,1,523,B001286,No
House,1,523,B001251,No
House,1,523,B001289,Yes
House,1,523,C000059,Yes
House,1,523,C001112,No
House,1,523,C001097,No
House,1,523,C001072,No
House,1,523,C001103,Yes
House,1,523,C001051,Yes
House,1,523,C001090,No
House,1,523,C001055,No
House,1,523,C001117,No
House,1,523,C001066,No
House,1,523,C001091,No
House,1,523,C000266,Yes
House,1,523,C001109,Yes
House,1,523,C001080,No
House,1,523,C001084,No
House,1,523,C001123,No
House,1,523,C001101,No
House,1,523,C001067,No
House,1,523,C001049,No
House,1,523,C001061,No
House,1,523,C001118,Yes
House,1,523,C001115,Yes
House,1,523,C000537,Not Voting
House,1,523,C001068,No
House,1,523,C001053,Yes
House,1,523,C001093,Yes
House,1,523,C001092,Yes
House,1,523,C001108,Yes
House,1,523,C001062,Yes
House,1,523,C001078,No
House,1,523,C001094,Yes
House,1,523,C000754,No
House,1,523,C001110,No
House,1,523,C001059,No
House,1,523,C001069,No
House,1,523,C001124,No
House,1,523,C001119,No
House,1,523,C001087,Yes
House,1,523,C001120,Yes
House,1,523,C001111,No
House,1,523,C001121,No
House,1,523,C001063,No
House,1,523,C000984,No
House,1,523,C001122,No
House,1,523,C001114,Yes
House,1,523,D000629,No
House,1,523,D000626,Yes
House,1,523,D000598,No
House,1,523,D000096,No
House,1,523,D000619,Yes
House,1,523,D000631,No
House,1,523,D000191,No
House,1,523,D000197,No
House,1,523,D000216,No
House,1,523,D000617,No
House,1,523,D000630,No
House,1,523,D000627,No
House,1,523,D000623,No
House,1,523,D000616,Yes
House,1,523,D000610,No
House,1,523,D000600,No
House,1,523,D000624,No
House,1,523,D000399,No
House,1,523,D000482,No
House,1,523,D000614,Yes
House,1,523,D000615,Yes
House,1,523,D000628,Yes
House,1,523,E000294,Yes
House,1,523,E000179,No
House,1,523,E000299,No
House,1,523,E000215,No
House,1,523,E000297,No
House,1,523,E000298,Yes
House,1,523,E000296,No
House,1,523,F000465,Yes
House,1,523,F000467,No
House,1,523,F000466,No
House,1,523,F000459,Yes
House,1,523,F000468,No
House,1,523,F000461,Yes
House,1,523,F000449,Yes
House,1,523,F000454,Not Voting
House,1,523,F000450,Yes
House,1,523,F000462,No
House,1,523,F000455,No
House,1,523,F000469,Yes
House,1,523,G000571,No
House,1,523,G000578,No
House,1,523,G000579,Yes
House,1,523,G000574,No
House,1,523,G000559,No
House,1,523,G000586,No
House,1,523,G000587,No
House,1,523,G000584,Yes
House,1,523,G000563,Yes
House,1,523,G000552,Yes
House,1,523,G000592,No
House,1,523,G000585,No
House,1,523,G000588,Yes
House,1,523,G000581,No
House,1,523,G000582,Yes
House,1,523,G000589,Yes
House,1,523,G000565,Yes
House,1,523,G000583,No
House,1,523,G000377,Yes
House,1,523,G000560,Yes
House,1,523,G000577,Yes
House,1,523,G000546,Yes
House,1,523,G000590,Yes
House,1,523,G000553,No
House,1,523,G000568,Yes
House,1,523,G000551,No
House,1,523,G000576,Yes
House,1,523,G000591,Yes
House,1,523,G000558,Yes
House,1,523,H001080,No
House,1,523,H001088,Yes
House,1,523,H001090,No
House,1,523,H001052,Yes
House,1,523,H001053,Yes
House,1,523,H000324,No
House,1,523,H001081,No
House,1,523,H001064,No
House,1,523,H001082,Yes
House,1,523,H001056,No
House,1,523,H001071,Yes
House,1,523,H001077,Yes
House,1,523,H001038,No
House,1,523,H001072,Yes
House,1,523,H001087,No
House,1,523,H001047,No
House,1,523,H001065,Yes
House,1,523,H001074,Yes
House,1,523,H001083,No
House,1,523,H001066,No
House,1,523,H001085,No
House,1,523,H000874,No
House,1,523,H001067,Yes
House,1,523,H001068,No
House,1,523,H001058,Yes
House,1,523,H001048,Yes
House,1,523,H001073,Yes
House,1,523,J000032,No
House,1,523,J000298,No
House,1,523,J000294,No
House,1,523,J000288,No
House,1,523,J000299,No
House,1,523,J000292,Yes
House,1,523,J000301,No
House,1,523,J000126,No
House,1,523,J000289,Yes
House,1,523,J000295,Yes
House,1,523,J000302,Yes
House,1,523,K000009,No
House,1,523,K000386,No
House,1,523,K000375,No
House,1,523,K000395,Yes
House,1,523,K000385,No
House,1,523,K000388,Yes
House,1,523,K000376,Yes
House,1,523,K000379,No
House,1,523,K000389,No
House,1,523,K000380,No
House,1,523,K000381,No
House,1,523,K000394,No
House,1,523,K000188,No
House,1,523,K000362,Yes
House,1,523,K000210,No
House,1,523,K000378,No
House,1,523,K000368,No
House,1,523,K000391,No
House,1,523,K000382,No
House,1,523,K000392,Yes
House,1,523,L000585,Yes
House,1,523,L000578,Yes
House,1,523,L000588,No
House,1,523,L000564,Yes
House,1,523,L000559,No
House,1,523,L000560,No
House,1,523,L000557,No
House,1,523,L000566,Yes
House,1,523,L000581,Not Voting
House,1,523,L000586,No
House,1,523,L000551,No
House,1,523,L000590,No
House,1,523,L000589,Yes
House,1,523,L000593,No
House,1,523,L000592,No
House,1,523,L000287,No
House,1,523,L000582,No
House,1,523,L000563,No
House,1,523,L000565,No
House,1,523,L000397,No
House,1,523,L000576,Yes
House,1,523,L000583,Yes
House,1,523,L000579,No
House,1,523,L000480,No
House,1,523,L000491,Yes
House,1,523,L000569,Yes
House,1,523,L000570,No
House,1,523,L000591,No
House,1,523,L000562,No
House,1,523,M001203,No
House,1,523,M000087,No
House,1,523,M001185,No
House,1,523,M001158,Yes
House,1,523,M001198,Yes
House,1,523,M001184,Yes
House,1,523,M001199,No
House,1,523,M001163,No
House,1,523,M001209,No
House,1,523,M001208,No
House,1,523,M001165,Yes
House,1,523,M001157,Yes
House,1,523,M001177,Yes
House,1,523,M001143,No
House,1,523,M001200,Not Voting
House,1,523,M000312,No
House,1,523,M001156,Yes
House,1,523,M001180,Yes
House,1,523,M001166,No
House,1,523,M001187,Yes
House,1,523,M001137,No
House,1,523,M001188,No
House,1,523,M001204,Yes
House,1,523,M001205,Yes
House,1,523,M001201,Yes
House,1,523,M001194,Yes
House,1,523,M001195,Yes
House,1,523,M001160,No
House,1,523,M001206,No
House,1,523,M001196,No
House,1,523,M001207,No
House,1,523,M001190,Yes
House,1,523,M001202,No
